tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,11,0-L72,,,0-S111,,,,,,,29.865880080948287,520.0,520
0,11,0-L112,,,0-S111,,,,,,,192.24660969679937,1974.0,1974
0,10,0-S142,0-L111,0-L143,0-S110,Column_11,27946100.0,397.25000000000006,<=,left,None,53.1417,1991.0,1991
0,11,0-L111,,,0-S142,,,,,,,28.424452737935287,1337.0,1337
0,11,0-L143,,,0-S142,,,,,,,103.61790046607284,654.0,654
0,9,0-S160,0-S168,0-S202,0-S109,Column_13,15484800.0,675.2500000000001,<=,left,None,56.2521,3965.0,3965
0,10,0-S168,0-L110,0-L169,0-S160,Column_1,7976520.0,2899.0000000000005,<=,left,None,71.6,2362.0,2362
0,11,0-L110,,,0-S168,,,,,,,84.5665134258923,1514.0,1514
0,11,0-L169,,,0-S168,,,,,,,48.4222864559079,848.0,848
0,10,0-S202,0-L161,0-L203,0-S160,Column_3,1911280.0,2793.0000000000005,<=,left,None,33.6278,1603.0,1603
0,11,0-L161,,,0-S202,,,,,,,25.88347106740062,1024.0,1024
0,11,0-L203,,,0-S202,,,,,,,47.309615787363775,579.0,579
0,8,0-L76,,,0-S75,,,,,,,349.02822513481266,552.0,552
0,7,0-S140,0-S144,0-S196,0-S74,Column_8,28538000.0,2337.0000000000005,<=,left,None,31.4937,12204.0,12204
0,8,0-S144,0-S154,0-S291,0-S140,Column_10,26894700.0,2321.0000000000005,<=,left,None,57.388,2888.0,2888
0,9,0-S154,0-L75,0-L155,0-S144,Column_10,18859100.0,2193.0000000000005,<=,left,None,80.7708,1739.0,1739
0,10,0-L75,,,0-S154,,,,,,,54.328253952844534,1009.0,1009
0,10,0-L155,,,0-S154,,,,,,,117.25944329327528,730.0,730
0,9,0-S291,0-L145,0-L292,0-S144,Column_9,50306.19921875,2069.0000000000005,<=,left,None,21.9874,1149.0,1149
0,10,0-L145,,,0-S291,,,,,,,19.880978952636255,537.0,537
0,10,0-L292,,,0-S291,,,,,,,23.842208010708397,612.0,612
0,8,0-S196,0-L141,0-S247,0-S140,Column_14,2602910.0,738.2500000000001,<=,left,None,23.4648,9316.0,9316
0,9,0-L141,,,0-S196,,,,,,,43.05035993667908,566.0,566
0,9,0-S247,0-S270,0-S248,0-S196,Column_12,423686.0,2459.0000000000005,<=,left,None,22.1967,8750.0,8750
0,10,0-S270,0-L197,0-L271,0-S247,Column_4,92080.8984375,2201.0000000000005,<=,left,None,21.1627,7009.0,7009
0,11,0-L197,,,0-S270,,,,,,,19.804055616881598,2720.0,2720
0,11,0-L271,,,0-S270,,,,,,,22.02539333937308,4289.0,4289
0,10,0-S248,0-L248,0-L249,0-S247,Column_6,583128.0,2325.0000000000005,<=,left,None,26.3605,1741.0,1741
0,11,0-L248,,,0-S248,,,,,,,21.153835187678567,911.0,911
0,11,0-L249,,,0-S248,,,,,,,32.07584566584058,830.0,830
0,3,0-S24,0-S25,0-S229,0-S8,Column_10,1140370048.0,2449.0000000000005,<=,left,None,131.748,35019.0,35019
0,4,0-S25,0-S78,0-S28,0-S24,Column_0,1357469952.0,2189.0000000000005,<=,left,None,158.722,27986.0,27986
0,5,0-S78,0-S107,0-S118,0-S25,Column_0,174208992.0,378.75000000000006,<=,left,None,61.7006,8794.0,8794
0,6,0-S107,0-L9,0-S158,0-S78,Column_16,74941296.0,2201.0000000000005,<=,left,None,138.075,2039.0,2039
0,7,0-L9,,,0-S107,,,,,,,46.493728883246455,572.0,572
0,7,0-S158,0-L108,0-L159,0-S107,Column_0,16486600.0,262.25000000000006,<=,left,None,173.757,1467.0,1467
0,8,0-L108,,,0-S158,,,,,,,136.52570190969607,619.0,619
0,8,0-L159,,,0-S158,,,,,,,200.823295433332,848.0,848
0,6,0-S118,0-S208,0-S149,0-S78,Column_0,47603600.0,2042.5000000000002,<=,left,None,38.6381,6755.0,6755
0,7,0-S208,0-L79,0-S253,0-S118,Column_0,1263020.0,530.2500000000001,<=,left,None,23.7033,4982.0,4982
0,8,0-L79,,,0-S208,,,,,,,33.82489923462663,898.0,898
0,8,0-S253,0-S294,0-L254,0-S208,Column_1,283314.0,2221.0000000000005,<=,left,None,21.4771,4084.0,4084
0,9,0-S294,0-S342,0-S295,0-S253,Column_0,41550.3984375,784.2500000000001,<=,left,None,20.4954,3532.0,3532
0,10,0-S342,0-L209,0-L343,0-S294,Column_13,537.0679931640625,2205.0000000000005,<=,left,None,19.7834,2383.0,2383
0,11,0-L209,,,0-S342,,,,,,,19.9840898568786,1155.0,1155
0,11,0-L343,,,0-S342,,,,,,,19.598983873811292,1228.0,1228
0,10,0-S295,0-L295,0-L296,0-S294,Column_10,39930.19921875,2193.0000000000005,<=,left,None,21.9758,1149.0,1149
0,11,0-L295,,,0-S295,,,,,,,20.13724659025621,549.0,549
0,11,0-L296,,,0-S295,,,,,,,23.66449300957334,600.0,600
0,9,0-L254,,,0-S253,,,,,,,27.759103257116028,552.0,552
0,7,0-S149,0-L119,0-L150,0-S118,Column_17,22022700.0,2185.0000000000005,<=,left,None,80.5886,1773.0,1773
