tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,6,0-S157,0-S204,0-S208,0-S87,Column_2,9732570.0,2065.0000000000005,<=,left,None,10.348,15458.0,15458
0,7,0-S204,0-S205,0-L205,0-S157,Column_11,2449620.0,1897.0000000000002,<=,left,None,13.4912,6441.0,6441
0,8,0-S205,0-S234,0-S206,0-S204,Column_8,2099570.0,700.2500000000001,<=,left,None,12.8666,5901.0,5901
0,9,0-S234,0-L88,0-S245,0-S205,Column_5,605255.0,582.2500000000001,<=,left,None,11.634,4273.0,4273
0,10,0-L88,,,0-S234,,,,,,,14.24129064409831,809.0,809
0,10,0-S245,0-L235,0-L246,0-S234,Column_10,323375.0,261.25000000000006,<=,left,None,11.0251,3464.0,3464
0,11,0-L235,,,0-S245,,,,,,,8.762793090192222,588.0,588
0,11,0-L246,,,0-S245,,,,,,,11.487585228089335,2876.0,2876
0,9,0-S206,0-L206,0-L207,0-S205,Column_10,3245350.0,507.75000000000006,<=,left,None,16.1019,1628.0,1628
0,10,0-L206,,,0-S206,,,,,,,21.60631411792567,691.0,691
0,10,0-L207,,,0-S206,,,,,,,12.042669441497827,937.0,937
0,8,0-L205,,,0-S204,,,,,,,20.31635684924236,540.0,540
0,7,0-S208,0-L158,0-S242,0-S157,Column_6,1637420.0,2105.0000000000005,<=,left,None,8.10284,9017.0,9017
0,8,0-L158,,,0-S208,,,,,,,12.812093865788093,758.0,758
0,8,0-S242,0-S260,0-S246,0-S208,Column_12,383203.0,607.2500000000001,<=,left,None,7.67063,8259.0,8259
0,9,0-S260,0-S262,0-L261,0-S242,Column_9,43944.8984375,592.2500000000001,<=,left,None,7.25424,6194.0,6194
0,10,0-S262,0-L209,0-L263,0-S260,Column_10,7580.68994140625,543.2500000000001,<=,left,None,7.16656,5648.0,5648
0,11,0-L209,,,0-S262,,,,,,,7.128046815817367,5141.0,5141
0,11,0-L263,,,0-S262,,,,,,,7.557137280769365,507.0,507
0,10,0-L261,,,0-S260,,,,,,,8.161214278122737,546.0,546
0,9,0-S246,0-L243,0-S254,0-S242,Column_17,281360.0,628.7500000000001,<=,left,None,8.919599999999999,2065.0,2065
0,10,0-L243,,,0-S246,,,,,,,10.998946701859085,539.0,539
0,10,0-S254,0-L247,0-L255,0-S246,Column_3,132485.0,2489.0000000000005,<=,left,None,8.18514,1526.0,1526
0,11,0-L247,,,0-S254,,,,,,,9.374383176757938,622.0,622
0,11,0-L255,,,0-S254,,,,,,,7.366884504111726,904.0,904
0,4,0-S75,0-S104,0-S137,0-S48,Column_6,73293200.0,341.25000000000006,<=,left,None,20.3374,7192.0,7192
0,5,0-S104,0-L49,0-L105,0-S75,Column_18,30223400.0,364.25000000000006,<=,left,None,42.6109,1346.0,1346
0,6,0-L49,,,0-S104,,,,,,,63.05119744148226,506.0,506
0,6,0-L105,,,0-S104,,,,,,,30.29798202379333,840.0,840
0,5,0-S137,0-S154,0-L138,0-S75,Column_5,18729200.0,1480.5000000000002,<=,left,None,15.2091,5846.0,5846
0,6,0-S154,0-S239,0-S171,0-S137,Column_10,10765600.0,1519.0000000000002,<=,left,None,12.7306,4992.0,4992
0,7,0-S239,0-S250,0-L240,0-S154,Column_13,491016.0,1181.0000000000002,<=,left,None,8.81737,3056.0,3056
0,8,0-S250,0-L76,0-S259,0-S239,Column_3,247849.0,507.25000000000006,<=,left,None,8.20828,2534.0,2534
0,9,0-L76,,,0-S250,,,,,,,9.926798899997497,686.0,686
0,9,0-S259,0-S264,0-L260,0-S250,Column_5,44697.19921875,589.2500000000001,<=,left,None,7.57035,1848.0,1848
0,10,0-S264,0-L251,0-L265,0-S259,Column_2,366.0920104980469,542.2500000000001,<=,left,None,7.16564,1152.0,1152
0,11,0-L251,,,0-S264,,,,,,,7.112819911047615,646.0,646
0,11,0-L265,,,0-S264,,,,,,,7.233081791127345,506.0,506
0,10,0-L260,,,0-S259,,,,,,,8.240211654282046,696.0,696
0,8,0-L240,,,0-S239,,,,,,,11.77410722794142,522.0,522
0,7,0-S171,0-S172,0-L172,0-S154,Column_10,8770190.0,2341.0000000000005,<=,left,None,18.9076,1936.0,1936
0,8,0-S172,0-L155,0-L173,0-S171,Column_4,16385500.0,492.25000000000006,<=,left,None,23.5621,1357.0,1357
0,9,0-L155,,,0-S172,,,,,,,37.6540040517421,550.0,550
0,9,0-L173,,,0-S172,,,,,,,13.95794186487401,807.0,807
0,8,0-L172,,,0-S171,,,,,,,7.998800378101952,579.0,579
0,6,0-L138,,,0-S137,,,,,,,29.697234367893557,854.0,854
0,3,0-S8,0-S18,0-S93,0-S5,Column_9,1363090048.0,2229.0000000000005,<=,left,None,37.4135,20222.0,20222
0,4,0-S18,0-S33,0-S65,0-S8,Column_18,485779008.0,602.2500000000001,<=,left,None,67.6497,9150.0,9150
0,5,0-S33,0-S100,0-L34,0-S18,Column_8,177532992.0,856.2500000000001,<=,left,None,91.4849,4681.0,4681
0,6,0-S100,0-S139,0-L101,0-S33,Column_0,36273800.0,611.2500000000001,<=,left,None,81.2876,3761.0,3761
0,7,0-S139,0-S155,0-L140,0-S100,Column_15,17018600.0,581.2500000000001,<=,left,None,86.7563,2946.0,2946
0,8,0-S155,0-S156,0-S199,0-S139,Column_8,10235800.0,400.25000000000006,<=,left,None,90.8044,2351.0,2351
0,9,0-S156,0-L6,0-L157,0-S155,Column_9,15527800.0,1959.5000000000002,<=,left,None,83.7378,1162.0,1162
0,10,0-L6,,,0-S156,,,,,,,96.0821021845033,576.0,576
0,10,0-L157,,,0-S156,,,,,,,71.6039584521559,586.0,586
0,9,0-S199,0-L156,0-L200,0-S155,Column_2,3188330.0,485.25000000000006,<=,left,None,97.7105,1189.0,1189
0,10,0-L156,,,0-S199,,,,,,,102.43786159529732,682.0,682
0,10,0-L200,,,0-S199,,,,,,,91.35121630706892,507.0,507
0,8,0-L140,,,0-S139,,,,,,,70.76084850107809,595.0,595
0,7,0-L101,,,0-S100,,,,,,,61.51972311716852,815.0,815
0,6,0-L34,,,0-S33,,,,,,,133.17208154727223,920.0,920
0,5,0-S65,0-S85,0-L66,0-S18,Column_5,82329000.0,1871.5000000000002,<=,left,None,42.6838,4469.0,4469
0,6,0-S85,0-S122,0-L86,0-S65,Column_8,54762500.0,856.2500000000001,<=,left,None,37.0087,3866.0,3866
0,7,0-S122,0-L19,0-S177,0-S85,Column_15,24913300.0,706.2500000000001,<=,left,None,31.7849,3299.0,3299
0,8,0-L19,,,0-S122,,,,,,,52.95705457028884,524.0,524
0,8,0-S177,0-S196,0-L178,0-S122,Column_8,5636070.0,518.2500000000001,<=,left,None,27.787,2775.0,2775
0,9,0-S196,0-S197,0-L197,0-S177,Column_9,3222510.0,2065.0000000000005,<=,left,None,25.029,2080.0,2080
0,10,0-S197,0-L123,0-L198,0-S196,Column_11,4013720.0,1971.5000000000002,<=,left,None,27.4534,1554.0,1554
0,11,0-L123,,,0-S197,,,,,,,23.307103402474425,975.0,975
0,11,0-L198,,,0-S197,,,,,,,34.435516392744056,579.0,579
0,10,0-L197,,,0-S196,,,,,,,17.866345591832108,526.0,526
0,9,0-L178,,,0-S177,,,,,,,36.041122468769395,695.0,695
0,7,0-L86,,,0-S85,,,,,,,67.40245871479286,567.0,567
0,6,0-L66,,,0-S65,,,,,,,79.06840461620293,603.0,603
0,4,0-S93,0-S210,0-S94,0-S8,Column_8,48878300.0,588.7500000000001,<=,left,None,12.426,11072.0,11072
0,5,0-S210,0-L9,0-S238,0-S93,Column_11,1595390.0,2233.0000000000005,<=,left,None,8.30121,8239.0,8239
0,6,0-L9,,,0-S210,,,,,,,12.384403484786695,949.0,949
0,6,0-S238,0-S257,0-S251,0-S210,Column_10,511464.0,2913.0000000000005,<=,left,None,7.76966,7290.0,7290
0,7,0-S257,0-S263,0-S258,0-S238,Column_5,107136.0,507.25000000000006,<=,left,None,7.39985,6210.0,6210
0,8,0-S263,0-S265,0-L264,0-S257,Column_7,6183.68017578125,455.75000000000006,<=,left,None,7.15223,4715.0,4715
0,9,0-S265,0-L211,0-L266,0-S263,Column_9,22.761899948120117,2521.0000000000005,<=,left,None,7.10973,4199.0,4199
0,10,0-L211,,,0-S265,,,,,,,7.088791127405798,512.0,512
0,10,0-L266,,,0-S265,,,,,,,7.112638283029703,3687.0,3687
0,9,0-L264,,,0-S263,,,,,,,7.498096767285414,516.0,516
0,8,0-S258,0-L258,0-L259,0-S257,Column_3,104767.0,594.2500000000001,<=,left,None,8.18079,1495.0,1495
0,9,0-L258,,,0-S258,,,,,,,9.35598451458659,542.0,542
0,9,0-L259,,,0-S258,,,,,,,7.512412837952272,953.0,953
0,7,0-S251,0-L239,0-L252,0-S238,Column_5,165318.0,473.25000000000006,<=,left,None,9.8961,1080.0,1080
0,8,0-L239,,,0-S251,,,,,,,8.643219878880457,564.0,564
0,8,0-L252,,,0-S251,,,,,,,11.2655123705761,516.0,516
0,5,0-S94,0-L94,0-S159,0-S93,Column_15,77997400.0,892.5000000000001,<=,left,None,24.4219,2833.0,2833
0,6,0-L94,,,0-S94,,,,,,,57.03839150527405,637.0,637
0,6,0-S159,0-L95,0-S241,0-S94,Column_9,9351400.0,2587.0000000000005,<=,left,None,14.9608,2196.0,2196
0,7,0-L95,,,0-S159,,,,,,,24.195697275122804,788.0,788
0,7,0-S241,0-L160,0-L242,0-S159,Column_14,433617.0,2707.0000000000005,<=,left,None,9.79233,1408.0,1408
0,8,0-L160,,,0-S241,,,,,,,12.253898457015374,511.0,511
0,8,0-L242,,,0-S241,,,,,,,8.390035038705472,897.0,897
0,2,0-S1,0-S3,0-S2,0-S0,Column_7,13818900480.0,2083.0000000000005,<=,left,None,23.6242,566083.0,566083
0,3,0-S3,0-S11,0-S4,0-S1,Column_8,2446099968.0,1597.0000000000002,<=,left,None,50.9526,151785.0,151785
0,4,0-S11,0-S21,0-S23,0-S3,Column_9,884051008.0,1519.0000000000002,<=,left,None,25.371,32833.0,32833
0,5,0-S21,0-S32,0-S61,0-S11,Column_18,379039008.0,234.25000000000003,<=,left,None,16.7085,26295.0,26295
0,6,0-S32,0-L1,0-L33,0-S21,Column_9,222060000.0,1140.5000000000002,<=,left,None,74.434,1216.0,1216
0,7,0-L1,,,0-S32,,,,,,,28.365832247264166,597.0,597
0,7,0-L33,,,0-S32,,,,,,,118.86470741750958,619.0,619
0,6,0-S61,0-L22,0-S83,0-S21,Column_0,86070400.0,214.25000000000003,<=,left,None,13.9095,25079.0,25079
0,7,0-L22,,,0-S61,,,,,,,57.04406428198041,508.0,508
0,7,0-S83,0-S145,0-S135,0-S61,Column_5,64410300.0,1480.5000000000002,<=,left,None,13.0177,24571.0,24571
0,8,0-S145,0-S192,0-S150,0-S83,Column_12,14510800.0,1415.5000000000002,<=,left,None,10.6722,20696.0,20696
0,9,0-S192,0-S193,0-S212,0-S145,Column_14,3967750.0,590.2500000000001,<=,left,None,9.59822,18047.0,18047
0,10,0-S193,0-L62,0-L194,0-S192,Column_13,7375200.0,593.2500000000001,<=,left,None,12.0888,5131.0,5131
0,11,0-L62,,,0-S193,,,,,,,15.764092236987366,2791.0,2791
0,11,0-L194,,,0-S193,,,,,,,7.70522293161362,2340.0,2340
0,10,0-S212,0-L193,0-L213,0-S192,Column_7,1387600.0,1190.5000000000002,<=,left,None,8.6088,12916.0,12916
0,11,0-L193,,,0-S212,,,,,,,7.817307946143043,8496.0,8496
0,11,0-L213,,,0-S212,,,,,,,10.130177634424397,4420.0,4420
0,9,0-S150,0-L146,0-S191,0-S145,Column_14,12361300.0,728.2500000000001,<=,left,None,17.9893,2649.0,2649
0,10,0-L146,,,0-S150,,,,,,,32.80038686480708,510.0,510
0,10,0-S191,0-L151,0-L192,0-S150,Column_13,4263950.0,2077.0000000000005,<=,left,None,14.4579,2139.0,2139
0,11,0-L151,,,0-S191,,,,,,,17.949189619504097,1384.0,1384
0,11,0-L192,,,0-S191,,,,,,,8.05810257123857,755.0,755
0,8,0-S135,0-L84,0-S151,0-S83,Column_17,20013000.0,344.25000000000006,<=,left,None,25.5447,3875.0,3875
0,9,0-L84,,,0-S135,,,,,,,44.84916652452793,521.0,521
0,9,0-S151,0-L136,0-S160,0-S135,Column_2,12131200.0,711.7500000000001,<=,left,None,22.5461,3354.0,3354
0,10,0-L136,,,0-S151,,,,,,,35.78572118286883,630.0,630
0,10,0-S160,0-L152,0-L161,0-S151,Column_12,9327560.0,1415.5000000000002,<=,left,None,19.484,2724.0,2724
0,11,0-L152,,,0-S160,,,,,,,14.489624139753683,1651.0,1651
0,11,0-L161,,,0-S160,,,,,,,27.168724398644812,1073.0,1073
0,5,0-S23,0-L12,0-S37,0-S11,Column_18,322320992.0,298.25000000000006,<=,left,None,60.2104,6538.0,6538
0,6,0-L12,,,0-S23,,,,,,,123.21047502204708,799.0,799
0,6,0-S37,0-S72,0-S38,0-S23,Column_9,136682000.0,1877.5000000000002,<=,left,None,51.4394,5739.0,5739
0,7,0-S72,0-S128,0-S115,0-S37,Column_17,76110896.0,1490.5000000000002,<=,left,None,37.2221,3266.0,3266
0,8,0-S128,0-L24,0-S215,0-S72,Column_17,21749800.0,449.25000000000006,<=,left,None,21.1196,1639.0,1639
0,9,0-L24,,,0-S128,,,,,,,39.31707823527659,508.0,508
0,9,0-S215,0-L129,0-L216,0-S128,Column_16,1356650.0,695.2500000000001,<=,left,None,12.946,1131.0,1131
0,10,0-L129,,,0-S215,,,,,,,9.599301494081008,617.0,617
0,10,0-L216,,,0-S215,,,,,,,16.96333007629118,514.0,514
0,8,0-S115,0-L73,0-S116,0-S72,Column_0,27392100.0,620.7500000000001,<=,left,None,53.4434,1627.0,1627
0,9,0-L73,,,0-S115,,,,,,,73.8900127648081,506.0,506
0,9,0-S116,0-L116,0-L117,0-S115,Column_2,32134500.0,1540.5000000000002,<=,left,None,44.2141,1121.0,1121
0,10,0-L116,,,0-S116,,,,,,,24.52361035472478,508.0,508
0,10,0-L117,,,0-S116,,,,,,,60.53179709295614,613.0,613
0,7,0-S38,0-L38,0-S71,0-S37,Column_18,402276992.0,853.2500000000001,<=,left,None,70.2155,2473.0,2473
0,8,0-L38,,,0-S38,,,,,,,122.344680686477,993.0,993
0,8,0-S71,0-L39,0-L72,0-S38,Column_10,80955800.0,2223.0000000000005,<=,left,None,35.2397,1480.0,1480
0,9,0-L39,,,0-S71,,,,,,,68.43898262718886,529.0,529
0,9,0-L72,,,0-S71,,,,,,,16.772273399549647,951.0,951
0,4,0-S4,0-S6,0-S10,0-S3,Column_14,3165530112.0,1949.5000000000002,<=,left,None,58.0136,118952.0,118952
0,5,0-S6,0-S7,0-S16,0-S4,Column_3,1478409984.0,538.2500000000001,<=,left,None,70.9329,76272.0,76272
0,6,0-S7,0-S9,0-S34,0-S6,Column_17,2336150016.0,540.2500000000001,<=,left,None,94.9849,20824.0,20824
0,7,0-S9,0-S12,0-L10,0-S7,Column_8,1047809984.0,2231.0000000000005,<=,left,None,125.017,12126.0,12126
0,8,0-S12,0-S29,0-S44,0-S9,Column_9,856846016.0,1877.5000000000002,<=,left,None,133.54,11280.0,11280
0,9,0-S29,0-S30,0-S81,0-S12,Column_8,238011008.0,1889.5000000000002,<=,left,None,100.058,4869.0,4869
0,10,0-S30,0-L4,0-L31,0-S29,Column_18,236836000.0,330.25000000000006,<=,left,None,72.7016,2058.0,2058
0,11,0-L4,,,0-S30,,,,,,,113.12021557992803,908.0,908
0,11,0-L31,,,0-S30,,,,,,,40.788405782529615,1150.0,1150
0,10,0-S81,0-L30,0-L82,0-S29,Column_9,67879904.0,800.5000000000001,<=,left,None,120.086,2811.0,2811
0,11,0-L30,,,0-S81,,,,,,,109.72790780978788,2013.0,2013
0,11,0-L82,,,0-S81,,,,,,,146.21635187379195,798.0,798
0,9,0-S44,0-S120,0-L45,0-S12,Column_0,119598000.0,544.2500000000001,<=,left,None,158.969,6411.0,6411
0,10,0-S120,0-L13,0-L121,0-S44,Column_14,25291900.0,521.2500000000001,<=,left,None,163.675,5797.0,5797
0,11,0-L13,,,0-S120,,,,,,,166.36500226030557,5050.0,5050
0,11,0-L121,,,0-S120,,,,,,,145.4922808084223,747.0,747
0,10,0-L45,,,0-S44,,,,,,,114.53744160154221,614.0,614
0,8,0-L10,,,0-S9,,,,,,,11.3790129939895,846.0,846
0,7,0-S34,0-S50,0-S132,0-S7,Column_14,163859008.0,563.7500000000001,<=,left,None,53.1159,8698.0,8698
0,8,0-S50,0-L8,0-L51,0-S34,Column_17,106217000.0,1876.5000000000002,<=,left,None,85.0894,1489.0,1489
0,9,0-L8,,,0-S50,,,,,,,61.9565207792461,892.0,892
0,9,0-L51,,,0-S50,,,,,,,119.65299993169351,597.0,597
0,8,0-S132,0-S133,0-L133,0-S34,Column_0,20938800.0,1198.5000000000002,<=,left,None,46.5119,7209.0,7209
0,9,0-S133,0-S134,0-L134,0-S132,Column_2,34717300.0,548.2500000000001,<=,left,None,44.8512,6646.0,6646
0,10,0-S134,0-L35,0-L135,0-S133,Column_8,46847500.0,1971.5000000000002,<=,left,None,47.2038,6072.0,6072
0,11,0-L35,,,0-S134,,,,,,,43.6731571305584,5307.0,5307
0,11,0-L135,,,0-S134,,,,,,,71.69702737814735,765.0,765
