tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,5,0-S129,0-S171,0-L130,0-S128,Column_1,75064.3984375,213.25000000000003,<=,left,None,35.1925,1633.0,1633
0,6,0-S171,0-L129,0-L172,0-S129,Column_5,30963.900390625,170.25000000000003,<=,left,None,37.3294,1117.0,1117
0,7,0-L129,,,0-S171,,,,,,,34.75545206634995,528.0,528
0,7,0-L172,,,0-S171,,,,,,,39.64223588105906,589.0,589
0,6,0-L130,,,0-S129,,,,,,,30.576205366015188,516.0,516
0,2,0-S1,0-S3,0-S2,0-S0,Column_0,70422800.0,197.25000000000003,<=,left,None,53.1066,713652.0,713652
0,3,0-S3,0-S4,0-S6,0-S1,Column_8,20050700.0,149.25000000000003,<=,left,None,60.2132,210421.0,210421
0,4,0-S4,0-S32,0-L5,0-S3,Column_9,21039000.0,222.25000000000003,<=,left,None,111.364,1627.0,1627
0,5,0-S32,0-L1,0-L33,0-S4,Column_9,1024720.0,192.25000000000003,<=,left,None,149.308,1070.0,1070
0,6,0-L1,,,0-S32,,,,,,,134.5326794159727,524.0,524
0,6,0-L33,,,0-S32,,,,,,,163.4180781341354,546.0,546
0,5,0-L5,,,0-S4,,,,,,,38.453018725154486,557.0,557
0,4,0-S6,0-S9,0-S7,0-S3,Column_10,7582870.0,171.25000000000003,<=,left,None,59.8145,208794.0,208794
0,5,0-S9,0-S63,0-S37,0-S6,Column_0,3705390.0,169.25000000000003,<=,left,None,48.968,12939.0,12939
0,6,0-S63,0-S135,0-S100,0-S9,Column_0,456192.0,167.25000000000003,<=,left,None,36.9691,3863.0,3863
0,7,0-S135,0-L4,0-L136,0-S63,Column_0,68591.796875,165.25000000000003,<=,left,None,32.2444,2051.0,2051
0,8,0-L4,,,0-S135,,,,,,,29.833507149482053,1133.0,1133
0,8,0-L136,,,0-S135,,,,,,,35.225179856381835,918.0,918
0,7,0-S100,0-L64,0-L101,0-S63,Column_8,175919.0,169.25000000000003,<=,left,None,42.3186,1812.0,1812
0,8,0-L64,,,0-S100,,,,,,,37.454788874964876,847.0,847
0,8,0-L101,,,0-S100,,,,,,,46.589184215439154,965.0,965
0,6,0-S37,0-S178,0-S43,0-S9,Column_18,824879.0,149.25000000000003,<=,left,None,54.0752,9076.0,9076
0,7,0-S178,0-S181,0-L179,0-S37,Column_8,13242.599609375,182.25000000000003,<=,left,None,62.012,2141.0,2141
0,8,0-S181,0-S187,0-L182,0-S178,Column_14,6337.7099609375,132.25000000000003,<=,left,None,62.6686,1625.0,1625
0,9,0-S187,0-L10,0-L188,0-S181,Column_17,1195.949951171875,121.75000000000001,<=,left,None,63.3051,1116.0,1116
0,10,0-L10,,,0-S187,,,,,,,62.6929429417092,528.0,528
0,10,0-L188,,,0-S187,,,,,,,63.84381705648569,588.0,588
0,9,0-L182,,,0-S181,,,,,,,61.26130720069849,509.0,509
0,8,0-L179,,,0-S178,,,,,,,59.933847430736975,516.0,516
0,7,0-S43,0-S108,0-S86,0-S37,Column_4,696236.0,169.25000000000003,<=,left,None,51.6242,6935.0,6935
0,8,0-S108,0-L38,0-L109,0-S43,Column_6,143054.0,169.25000000000003,<=,left,None,42.0517,1317.0,1317
0,9,0-L38,,,0-S108,,,,,,,36.92634555327663,618.0,618
0,9,0-L109,,,0-S108,,,,,,,46.58545369466833,699.0,699
0,8,0-S86,0-L44,0-S119,0-S43,Column_3,241664.0,169.25000000000003,<=,left,None,53.8684,5618.0,5618
0,9,0-L44,,,0-S86,,,,,,,45.19912298898562,613.0,613
0,9,0-S119,0-S120,0-L120,0-S86,Column_4,103337.0,175.25000000000003,<=,left,None,54.9302,5005.0,5005
0,10,0-S120,0-L87,0-L121,0-S119,Column_2,111236.0,170.75000000000003,<=,left,None,55.7104,4399.0,4399
0,11,0-L87,,,0-S120,,,,,,,51.018616554704245,869.0,869
0,11,0-L121,,,0-S120,,,,,,,56.86467978532732,3530.0,3530
0,10,0-L120,,,0-S119,,,,,,,49.26406183346254,606.0,606
0,5,0-S7,0-S10,0-S23,0-S6,Column_18,7275870.0,236.25000000000003,<=,left,None,60.5311,195855.0,195855
0,6,0-S10,0-S11,0-S39,0-S7,Column_9,3225220.0,239.75000000000003,<=,left,None,61.1265,187495.0,187495
0,7,0-S11,0-S24,0-S12,0-S10,Column_0,4286490.0,161.25000000000003,<=,left,None,61.3136,185728.0,185728
0,8,0-S24,0-L7,0-S94,0-S11,Column_8,1480310.0,175.25000000000003,<=,left,None,69.2053,13648.0,13648
0,9,0-L7,,,0-S24,,,,,,,92.89517451327542,542.0,542
0,9,0-S94,0-L25,0-S111,0-S24,Column_18,188634.0,180.25000000000003,<=,left,None,68.2243,13106.0,13106
0,10,0-L25,,,0-S94,,,,,,,60.06631442806629,582.0,582
0,10,0-S111,0-L95,0-L112,0-S94,Column_18,135663.0,217.25000000000003,<=,left,None,68.603,12524.0,12524
0,11,0-L95,,,0-S111,,,,,,,68.96438780396798,11858.0,11858
0,11,0-L112,,,0-S111,,,,,,,62.15847575549532,666.0,666
0,8,0-S12,0-S13,0-S31,0-S11,Column_18,3659670.0,195.25000000000003,<=,left,None,60.6877,172080.0,172080
0,9,0-S13,0-S45,0-S49,0-S12,Column_0,3099630.0,175.25000000000003,<=,left,None,61.2308,161606.0,161606
0,10,0-S45,0-L12,0-L46,0-S13,Column_1,644513.0,168.25000000000003,<=,left,None,55.969,20868.0,20868
0,11,0-L12,,,0-S45,,,,,,,41.21789877084381,615.0,615
0,11,0-L46,,,0-S45,,,,,,,56.41704553221739,20253.0,20253
0,10,0-S49,0-L14,0-L50,0-S13,Column_15,597604.0,193.25000000000003,<=,left,None,62.011,140738.0,140738
0,11,0-L14,,,0-S49,,,,,,,62.227088645555085,133860.0,133860
0,11,0-L50,,,0-S49,,,,,,,57.80404468982929,6878.0,6878
0,9,0-S31,0-S66,0-L32,0-S12,Column_9,1038260.0,221.25000000000003,<=,left,None,52.3074,10474.0,10474
0,10,0-S66,0-L13,0-L67,0-S31,Column_17,437164.0,197.25000000000003,<=,left,None,50.9557,9644.0,9644
0,11,0-L13,,,0-S66,,,,,,,53.94421714994458,5021.0,5021
0,11,0-L67,,,0-S66,,,,,,,47.70956991431789,4623.0,4623
0,10,0-L32,,,0-S31,,,,,,,68.00397641608251,830.0,830
0,7,0-S39,0-L11,0-L40,0-S10,Column_0,746252.0,165.25000000000003,<=,left,None,41.4567,1767.0,1767
0,8,0-L11,,,0-S39,,,,,,,32.36824807403137,923.0,923
0,8,0-L40,,,0-S39,,,,,,,51.39740097548686,844.0,844
0,6,0-S23,0-S85,0-S27,0-S7,Column_0,1486510.0,167.25000000000003,<=,left,None,47.178,8360.0,8360
0,7,0-S85,0-L8,0-S152,0-S23,Column_8,245661.0,243.25000000000003,<=,left,None,37.0321,2256.0,2256
0,8,0-L8,,,0-S85,,,,,,,44.48405395478235,667.0,667
0,8,0-S152,0-L86,0-L153,0-S85,Column_10,46903.80078125,390.25000000000006,<=,left,None,33.9051,1589.0,1589
0,9,0-L86,,,0-S152,,,,,,,36.58591967672733,746.0,746
0,9,0-L153,,,0-S152,,,,,,,31.537802843941208,843.0,843
0,7,0-S27,0-S38,0-S36,0-S23,Column_9,1234540.0,224.25000000000003,<=,left,None,50.9282,6104.0,6104
0,8,0-S38,0-S172,0-S127,0-S27,Column_18,788309.0,311.25000000000006,<=,left,None,44.1055,2941.0,2941
0,9,0-S172,0-S179,0-L173,0-S38,Column_16,28404.30078125,259.25000000000006,<=,left,None,37.0915,1583.0,1583
0,10,0-S179,0-L24,0-L180,0-S172,Column_18,10735.2998046875,250.25000000000003,<=,left,None,35.7375,1072.0,1072
0,11,0-L24,,,0-S179,,,,,,,34.292878358999786,546.0,546
0,11,0-L180,,,0-S179,,,,,,,37.244180488154036,526.0,526
0,10,0-L173,,,0-S172,,,,,,,39.93720151237531,511.0,511
0,9,0-S127,0-L39,0-L128,0-S38,Column_18,78892.3984375,384.25000000000006,<=,left,None,52.2817,1358.0,1358
0,10,0-L39,,,0-S127,,,,,,,55.822203586282825,676.0,676
0,10,0-L128,,,0-S127,,,,,,,48.768889209780106,682.0,682
0,8,0-S36,0-S102,0-S98,0-S27,Column_11,850544.0,269.25000000000006,<=,left,None,57.2715,3163.0,3163
0,9,0-S102,0-L28,0-L103,0-S36,Column_5,170536.0,201.25000000000003,<=,left,None,65.6212,1430.0,1430
0,10,0-L28,,,0-S102,,,,,,,71.56759709375372,600.0,600
0,10,0-L103,,,0-S102,,,,,,,61.31308995537137,830.0,830
0,9,0-S98,0-S107,0-L99,0-S36,Column_14,184614.0,431.75000000000006,<=,left,None,50.379,1733.0,1733
0,10,0-S107,0-L37,0-L108,0-S98,Column_9,146119.0,324.25000000000006,<=,left,None,53.9462,1112.0,1112
0,11,0-L37,,,0-S107,,,,,,,48.534379019991,545.0,545
0,11,0-L108,,,0-S107,,,,,,,59.14284093918135,567.0,567
0,10,0-L99,,,0-S98,,,,,,,43.9903294377174,621.0,621
0,3,0-S2,0-S5,0-S8,0-S1,Column_9,41468200.0,253.25000000000003,<=,left,None,50.135,503231.0,503231
0,4,0-S5,0-S14,0-S17,0-S2,Column_18,16608900.0,205.25000000000003,<=,left,None,44.8957,196835.0,196835
0,5,0-S14,0-S29,0-S34,0-S5,Column_0,2760270.0,211.25000000000003,<=,left,None,52.1073,50730.0,50730
0,6,0-S29,0-S55,0-S72,0-S14,Column_16,1109830.0,205.25000000000003,<=,left,None,54.1332,37509.0,37509
0,7,0-S55,0-S64,0-S65,0-S29,Column_18,536690.0,197.25000000000003,<=,left,None,55.2067,31733.0,31733
0,8,0-S64,0-L2,0-S113,0-S55,Column_9,451950.0,189.25000000000003,<=,left,None,57.8408,10880.0,10880
0,9,0-L2,,,0-S64,,,,,,,46.145607382073436,664.0,664
0,9,0-S113,0-S117,0-S114,0-S64,Column_2,121164.0,205.25000000000003,<=,left,None,58.6009,10216.0,10216
0,10,0-S117,0-L65,0-L118,0-S113,Column_9,106962.0,204.25000000000003,<=,left,None,59.2292,8842.0,8842
0,11,0-L65,,,0-S117,,,,,,,59.65881909269305,8254.0,8254
0,11,0-L118,,,0-S117,,,,,,,53.19363919922095,588.0,588
0,10,0-S114,0-L114,0-L115,0-S113,Column_18,109506.0,167.25000000000003,<=,left,None,54.5548,1374.0,1374
0,11,0-L114,,,0-S114,,,,,,,58.99602958475019,637.0,637
0,11,0-L115,,,0-S114,,,,,,,50.71158674200029,737.0,737
0,8,0-S65,0-S80,0-L66,0-S55,Column_11,444068.0,208.25000000000003,<=,left,None,53.8322,20853.0,20853
0,9,0-S80,0-S81,0-L81,0-S65,Column_13,319286.0,208.25000000000003,<=,left,None,54.2919,19929.0,19929
0,10,0-S81,0-L56,0-L82,0-S80,Column_6,280157.0,209.25000000000003,<=,left,None,54.598,19399.0,19399
0,11,0-L56,,,0-S81,,,,,,,54.91791653153264,18777.0,18777
0,11,0-L82,,,0-S81,,,,,,,44.93926822263636,622.0,622
0,10,0-L81,,,0-S80,,,,,,,43.09117407915608,530.0,530
0,9,0-L66,,,0-S65,,,,,,,43.91867753994302,924.0,924
0,7,0-S72,0-S105,0-S148,0-S29,Column_16,405879.0,209.25000000000003,<=,left,None,48.2348,5776.0,5776
0,8,0-S105,0-S130,0-S153,0-S72,Column_0,168296.0,205.25000000000003,<=,left,None,50.2883,4511.0,4511
0,9,0-S130,0-S162,0-L131,0-S105,Column_15,74315.6015625,206.25000000000003,<=,left,None,46.9876,1908.0,1908
0,10,0-S162,0-L30,0-L163,0-S130,Column_1,38009.19921875,203.25000000000003,<=,left,None,48.8836,1333.0,1333
0,11,0-L30,,,0-S162,,,,,,,45.9175374848466,546.0,546
0,11,0-L163,,,0-S162,,,,,,,50.94039499585869,787.0,787
0,10,0-L131,,,0-S130,,,,,,,42.5931404697993,575.0,575
0,9,0-S153,0-S173,0-L154,0-S105,Column_14,46756.1015625,207.25000000000003,<=,left,None,52.7072,2603.0,2603
0,10,0-S173,0-L106,0-L174,0-S153,Column_17,22937.69921875,206.25000000000003,<=,left,None,54.1255,1709.0,1709
0,11,0-L106,,,0-S173,,,,,,,55.381454128165075,1104.0,1104
0,11,0-L174,,,0-S173,,,,,,,51.82919210454122,605.0,605
0,10,0-L154,,,0-S153,,,,,,,49.99376395022471,894.0,894
0,8,0-S148,0-L73,0-L149,0-S72,Column_0,49496.1015625,206.25000000000003,<=,left,None,40.9128,1265.0,1265
0,9,0-L73,,,0-S148,,,,,,,38.35535444644746,710.0,710
0,9,0-L149,,,0-S148,,,,,,,44.187395590373086,555.0,555
0,6,0-S34,0-S35,0-S69,0-S14,Column_9,931614.0,208.25000000000003,<=,left,None,46.3596,13221.0,13221
0,7,0-S35,0-S89,0-S106,0-S34,Column_0,948364.0,327.25000000000006,<=,left,None,43.1556,7866.0,7866
0,8,0-S89,0-S154,0-S122,0-S35,Column_1,204369.0,219.25000000000003,<=,left,None,40.6868,6363.0,6363
0,9,0-S154,0-L15,0-S155,0-S89,Column_0,46376.1015625,213.25000000000003,<=,left,None,44.2004,2276.0,2276
0,10,0-L15,,,0-S154,,,,,,,47.82910916783023,566.0,566
0,10,0-S155,0-L155,0-L156,0-S154,Column_17,48413.0,200.25000000000003,<=,left,None,42.9992,1710.0,1710
0,11,0-L155,,,0-S155,,,,,,,44.863349184961244,1087.0,1087
0,11,0-L156,,,0-S155,,,,,,,39.749052036004514,623.0,623
0,9,0-S122,0-S147,0-L123,0-S89,Column_0,101739.0,262.25000000000006,<=,left,None,38.7305,4087.0,4087
0,10,0-S147,0-L90,0-L148,0-S122,Column_18,50206.69921875,179.25000000000003,<=,left,None,37.6061,3303.0,3303
0,11,0-L90,,,0-S147,,,,,,,40.53444150485866,910.0,910
0,11,0-L148,,,0-S147,,,,,,,36.493446285203966,2393.0,2393
0,10,0-L123,,,0-S122,,,,,,,43.469392129226904,784.0,784
0,8,0-S106,0-L36,0-L107,0-S35,Column_1,158286.0,369.25000000000006,<=,left,None,53.6057,1503.0,1503
0,9,0-L36,,,0-S106,,,,,,,59.06442052812797,647.0,647
0,9,0-L107,,,0-S106,,,,,,,49.4757938306023,856.0,856
0,7,0-S69,0-L35,0-S74,0-S34,Column_18,410294.0,156.25000000000003,<=,left,None,51.0658,5355.0,5355
0,8,0-L35,,,0-S69,,,,,,,39.03955299586404,545.0,545
0,8,0-S74,0-S123,0-S103,0-S69,Column_18,388576.0,199.25000000000003,<=,left,None,52.4289,4810.0,4810
0,9,0-S123,0-S126,0-S132,0-S74,Column_18,100231.0,179.25000000000003,<=,left,None,54.8579,3586.0,3586
0,10,0-S126,0-L70,0-L127,0-S123,Column_0,81422.0,230.75000000000003,<=,left,None,57.66,1551.0,1551
0,11,0-L70,,,0-S126,,,,,,,60.06513736611092,1024.0,1024
0,11,0-L127,,,0-S126,,,,,,,52.979982701824895,527.0,527
0,10,0-S132,0-L124,0-L133,0-S123,Column_10,72885.703125,241.75000000000003,<=,left,None,52.7205,2035.0,2035
0,11,0-L124,,,0-S132,,,,,,,50.754775721032686,1354.0,1354
0,11,0-L133,,,0-S132,,,,,,,56.62396451585397,681.0,681
0,9,0-S103,0-L75,0-L104,0-S74,Column_3,169358.0,226.25000000000003,<=,left,None,45.3121,1224.0,1224
0,10,0-L75,,,0-S103,,,,,,,40.70643406075633,713.0,713
0,10,0-L104,,,0-S103,,,,,,,51.73736174113923,511.0,511
0,5,0-S17,0-S40,0-S18,0-S5,Column_18,1810440.0,216.25000000000003,<=,left,None,42.3917,146105.0,146105
0,6,0-S40,0-S41,0-S76,0-S17,Column_1,727346.0,221.25000000000003,<=,left,None,44.8,45843.0,45843
0,7,0-S41,0-S48,0-S125,0-S40,Column_15,766459.0,218.25000000000003,<=,left,None,45.4595,40638.0,40638
0,8,0-S48,0-S51,0-S118,0-S41,Column_14,630602.0,218.25000000000003,<=,left,None,45.9381,38456.0,38456
0,9,0-S51,0-S54,0-S168,0-S48,Column_17,569564.0,218.25000000000003,<=,left,None,46.3121,36982.0,36982
0,10,0-S54,0-L6,0-L55,0-S51,Column_1,551812.0,208.25000000000003,<=,left,None,46.6174,35965.0,35965
0,11,0-L6,,,0-S54,,,,,,,44.316917235985414,13770.0,13770
0,11,0-L55,,,0-S54,,,,,,,48.04468239430575,22195.0,22195
0,10,0-S168,0-L52,0-L169,0-S51,Column_8,31632.0,212.25000000000003,<=,left,None,35.518,1017.0,1017
0,11,0-L52,,,0-S168,,,,,,,32.95292241563055,512.0,512
0,11,0-L169,,,0-S168,,,,,,,38.12610131353963,505.0,505
0,9,0-S118,0-L49,0-L119,0-S48,Column_3,104274.0,215.25000000000003,<=,left,None,36.556,1474.0,1474
0,10,0-L49,,,0-S118,,,,,,,33.194884853541694,844.0,844
0,10,0-L119,,,0-S118,,,,,,,41.06361335135723,630.0,630
0,8,0-S125,0-L42,0-S166,0-S41,Column_13,83709.5,215.25000000000003,<=,left,None,37.026,2182.0,2182
0,9,0-L42,,,0-S125,,,,,,,33.861088864807904,983.0,983
0,9,0-S166,0-L126,0-L167,0-S125,Column_1,34443.3984375,215.25000000000003,<=,left,None,39.6236,1199.0,1199
0,10,0-L126,,,0-S166,,,,,,,36.852308468932726,533.0,533
0,10,0-L167,,,0-S166,,,,,,,41.84526228446298,666.0,666
0,7,0-S76,0-S84,0-L77,0-S40,Column_1,331426.0,286.25000000000006,<=,left,None,39.6514,5205.0,5205
0,8,0-S84,0-S124,0-S149,0-S76,Column_8,270465.0,217.25000000000003,<=,left,None,38.1393,4457.0,4457
0,9,0-S124,0-S134,0-S182,0-S84,Column_1,98403.796875,250.25000000000003,<=,left,None,34.9307,2486.0,2486
0,10,0-S134,0-L41,0-L135,0-S124,Column_2,69242.203125,216.25000000000003,<=,left,None,37.5213,1389.0,1389
0,11,0-L41,,,0-S134,,,,,,,33.419894030793124,539.0,539
0,11,0-L135,,,0-S134,,,,,,,40.126328419735614,850.0,850
0,10,0-S182,0-L125,0-L183,0-S124,Column_0,5915.31982421875,263.25000000000006,<=,left,None,31.6545,1097.0,1097
0,11,0-L125,,,0-S182,,,,,,,30.596766613754742,570.0,570
0,11,0-L183,,,0-S182,,,,,,,32.808408500064985,527.0,527
0,9,0-S149,0-L85,0-S175,0-S84,Column_6,47984.0,219.25000000000003,<=,left,None,42.1874,1971.0,1971
0,10,0-L85,,,0-S149,,,,,,,38.30501074184749,506.0,506
0,10,0-S175,0-L150,0-L176,0-S149,Column_9,18710.0,229.25000000000003,<=,left,None,43.53,1465.0,1465
0,11,0-L150,,,0-S175,,,,,,,42.239294297257715,910.0,910
0,11,0-L176,,,0-S175,,,,,,,45.647177453590174,555.0,555
0,8,0-L77,,,0-S76,,,,,,,48.661121710139625,748.0,748
0,6,0-S18,0-S56,0-S33,0-S17,Column_9,2398650.0,247.25000000000003,<=,left,None,41.2906,100262.0,100262
0,7,0-S56,0-S58,0-S57,0-S18,Column_18,535140.0,250.25000000000003,<=,left,None,40.3765,86196.0,86196
0,8,0-S58,0-S104,0-S62,0-S56,Column_0,544048.0,218.25000000000003,<=,left,None,40.8617,73227.0,73227
0,9,0-S104,0-S115,0-S140,0-S58,Column_18,168682.0,218.25000000000003,<=,left,None,37.9121,11315.0,11315
0,10,0-S115,0-L18,0-L116,0-S104,Column_0,108912.0,214.25000000000003,<=,left,None,40.2378,4200.0,4200
0,11,0-L18,,,0-S115,,,,,,,37.33258434225344,1666.0,1666
0,11,0-L116,,,0-S115,,,,,,,42.148742653940424,2534.0,2534
0,10,0-S140,0-L105,0-L141,0-S104,Column_17,58579.19921875,215.25000000000003,<=,left,None,36.5396,7115.0,7115
0,11,0-L105,,,0-S140,,,,,,,33.904294708706246,1442.0,1442
0,11,0-L141,,,0-S140,,,,,,,37.2101849377111,5673.0,5673
0,9,0-S62,0-S71,0-S67,0-S58,Column_1,476756.0,253.25000000000003,<=,left,None,41.4008,61912.0,61912
0,10,0-S71,0-L59,0-L72,0-S62,Column_18,406424.0,232.25000000000003,<=,left,None,41.8096,56212.0,56212
0,11,0-L59,,,0-S71,,,,,,,42.88567295083659,32153.0,32153
0,11,0-L72,,,0-S71,,,,,,,40.37159544271053,24059.0,24059
0,10,0-S67,0-L63,0-L68,0-S62,Column_0,432346.0,310.25000000000006,<=,left,None,37.3694,5700.0,5700
0,11,0-L63,,,0-S67,,,,,,,34.72325202054495,3982.0,3982
0,11,0-L68,,,0-S67,,,,,,,43.503903986816475,1718.0,1718
0,8,0-S57,0-S99,0-S101,0-S56,Column_18,1463460.0,334.25000000000006,<=,left,None,37.6375,12969.0,12969
0,9,0-S99,0-S136,0-S138,0-S57,Column_1,180189.0,241.75000000000003,<=,left,None,34.3309,8927.0,8927
0,10,0-S136,0-L57,0-L137,0-S99,Column_5,64625.1015625,205.25000000000003,<=,left,None,32.8718,5981.0,5981
0,11,0-L57,,,0-S136,,,,,,,36.45328955622538,917.0,917
0,11,0-L137,,,0-S136,,,,,,,32.22401606477926,5064.0,5064
0,10,0-S138,0-L100,0-L139,0-S99,Column_18,62714.1015625,262.25000000000006,<=,left,None,37.2944,2946.0,2946
0,11,0-L100,,,0-S138,,,,,,,39.34650548571244,1533.0,1533
0,11,0-L139,,,0-S138,,,,,,,35.07037703446937,1413.0,1413
0,9,0-S101,0-S139,0-S137,0-S57,Column_9,171347.0,211.25000000000003,<=,left,None,44.9407,4042.0,4042
0,10,0-S139,0-L58,0-L140,0-S101,Column_17,61385.3984375,351.25000000000006,<=,left,None,48.6845,1588.0,1588
0,11,0-L58,,,0-S139,,,,,,,44.56903470317099,521.0,521
0,11,0-L140,,,0-S139,,,,,,,50.693812778871816,1067.0,1067
0,10,0-S137,0-L102,0-L138,0-S101,Column_18,63995.19921875,1519.5000000000002,<=,left,None,42.518,2454.0,2454
0,11,0-L102,,,0-S137,,,,,,,44.17228351174219,1647.0,1647
0,11,0-L138,,,0-S137,,,,,,,39.14398126735843,807.0,807
0,7,0-S33,0-S145,0-S60,0-S18,Column_0,987053.0,245.25000000000003,<=,left,None,46.8918,14066.0,14066
0,8,0-S145,0-L19,0-S170,0-S33,Column_17,51117.8984375,240.25000000000003,<=,left,None,38.2332,2347.0,2347
0,9,0-L19,,,0-S145,,,,,,,34.30634811088606,545.0,545
0,9,0-S170,0-L146,0-L171,0-S145,Column_0,31020.69921875,241.75000000000003,<=,left,None,39.4229,1802.0,1802
0,10,0-L146,,,0-S170,,,,,,,37.47299301946181,887.0,887
0,10,0-L171,,,0-S170,,,,,,,41.315826122041216,915.0,915
0,8,0-S60,0-S73,0-S146,0-S33,Column_0,495059.0,267.25000000000006,<=,left,None,48.6261,11719.0,11719
0,9,0-S73,0-S75,0-L74,0-S60,Column_18,393622.0,270.25000000000006,<=,left,None,49.8152,10134.0,10134
0,10,0-S75,0-L34,0-L76,0-S73,Column_14,356699.0,242.75000000000003,<=,left,None,50.6132,9413.0,9413
0,11,0-L34,,,0-S75,,,,,,,38.791901564278035,516.0,516
0,11,0-L76,,,0-S75,,,,,,,51.29902009640098,8897.0,8897
0,10,0-L74,,,0-S73,,,,,,,39.400160443925515,721.0,721
0,9,0-S146,0-S160,0-L147,0-S60,Column_0,51042.1015625,319.25000000000006,<=,left,None,41.0241,1585.0,1585
0,10,0-S160,0-L61,0-L161,0-S146,Column_0,42675.69921875,283.25000000000006,<=,left,None,39.0574,1015.0,1015
0,11,0-L61,,,0-S160,,,,,,,42.07597952412926,505.0,505
0,11,0-L161,,,0-S160,,,,,,,36.07322625467101,510.0,510
0,10,0-L147,,,0-S146,,,,,,,44.52843044392596,570.0,570
0,4,0-S8,0-S15,0-S26,0-S2,Column_9,6714390.0,873.2500000000001,<=,left,None,53.5009,306396.0,306396
0,5,0-S15,0-S16,0-S20,0-S8,Column_0,2126950.0,232.25000000000003,<=,left,None,54.3422,266213.0,266213
0,6,0-S16,0-S19,0-S92,0-S15,Column_9,1970850.0,320.25000000000006,<=,left,None,62.6457,6442.0,6442
0,7,0-S19,0-L3,0-S59,0-S16,Column_8,1609950.0,245.25000000000003,<=,left,None,67.7268,4620.0,4620
0,8,0-L3,,,0-S19,,,,,,,92.40007092430483,504.0,504
0,8,0-S59,0-L20,0-S121,0-S19,Column_17,501855.0,261.25000000000006,<=,left,None,64.7017,4116.0,4116
0,9,0-L20,,,0-S59,,,,,,,51.144542870964784,512.0,512
0,9,0-S121,0-S157,0-L122,0-S59,Column_18,102889.0,299.25000000000006,<=,left,None,66.6269,3604.0,3604
0,10,0-S157,0-L60,0-L158,0-S121,Column_10,45449.8984375,268.25000000000006,<=,left,None,67.6968,3037.0,3037
0,11,0-L60,,,0-S157,,,,,,,63.75934626556257,528.0,528
0,11,0-L158,,,0-S157,,,,,,,68.52267969722793,2509.0,2509
