tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
1,7,1-L25,,,1-S24,,,,,,,-5.55150792016066,1654.0,1654
1,5,1-S9,1-S13,1-S10,1-S8,Column_5,12900.7001953125,262.49000000000007,<=,left,None,-5.7994,366118.0,366118
1,6,1-S13,1-L9,1-S17,1-S9,Column_18,882.5709838867188,77.28750000000001,<=,left,None,-5.8743,181976.0,181976
1,7,1-L9,,,1-S13,,,,,,,-5.358605081908006,626.0,626
1,7,1-S17,1-S41,1-S20,1-S13,Column_6,632.3049926757812,208.77625000000003,<=,left,None,-5.87605,181350.0,181350
1,8,1-S41,1-L14,1-L42,1-S17,Column_10,9.495329856872559,94.22812500000002,<=,left,None,-5.88908,146173.0,146173
1,9,1-L14,,,1-S41,,,,,,,-5.792228021074182,3338.0,3338
1,9,1-L42,,,1-S41,,,,,,,-5.891305498971255,142835.0,142835
1,8,1-S20,1-L18,1-L21,1-S17,Column_5,250.88800048828125,243.05562500000005,<=,left,None,-5.82176,35177.0,35177
1,9,1-L18,,,1-S20,,,,,,,-5.760271787918826,12025.0,12025
1,9,1-L21,,,1-S20,,,,,,,-5.8534829451959105,23152.0,23152
1,6,1-S10,1-S14,1-S11,1-S9,Column_1,14339.0,296.64500000000004,<=,left,None,-5.72536,184142.0,184142
1,7,1-S14,1-L10,1-S15,1-S10,Column_18,795.8280029296875,92.16982142857144,<=,left,None,-5.57169,62853.0,62853
1,8,1-L10,,,1-S14,,,,,,,-5.345214640702418,2809.0,2809
1,8,1-S15,1-L15,1-S16,1-S14,Column_18,2578.06005859375,262.4912500000001,<=,left,None,-5.58221,60044.0,60044
1,9,1-L15,,,1-S15,,,,,,,-5.8620446332572405,4998.0,4998
1,9,1-S16,1-S30,1-S27,1-S15,Column_6,805.114990234375,275.05187500000005,<=,left,None,-5.55671,55046.0,55046
1,10,1-S30,1-S31,1-S32,1-S16,Column_18,77.8010025024414,265.6756250000001,<=,left,None,-5.49829,24666.0,24666
1,11,1-S31,1-L16,1-L32,1-S30,Column_0,351.9209899902344,267.22312500000004,<=,left,None,-5.59145,3762.0,3762
1,12,1-L16,,,1-S31,,,,,,,-5.526272362663261,3170.0,3170
1,12,1-L32,,,1-S31,,,,,,,-5.931727716615437,592.0,592
1,11,1-S32,1-L31,1-S40,1-S30,Column_0,99.2926025390625,265.73312500000003,<=,left,None,-5.4812899999999996,20904.0,20904
1,12,1-L31,,,1-S32,,,,,,,-5.7216876508136565,698.0,698
1,12,1-S40,1-L33,1-L41,1-S32,Column_0,20.02199935913086,275.18250000000006,<=,left,None,-5.47274,20206.0,20206
1,13,1-L33,,,1-S40,,,,,,,-5.460511598204571,18396.0,18396
1,13,1-L41,,,1-S40,,,,,,,-5.594259211328921,1810.0,1810
1,10,1-S27,1-L17,1-S28,1-S16,Column_0,134.80099487304688,92.37437500000001,<=,left,None,-5.60398,30380.0,30380
1,11,1-L17,,,1-S27,,,,,,,-5.38639209860015,993.0,993
1,11,1-S28,1-L28,1-L29,1-S27,Column_1,616.4849853515625,249.01687500000006,<=,left,None,-5.6111699999999995,29387.0,29387
1,12,1-L28,,,1-S28,,,,,,,-5.848331764854433,2037.0,2037
1,12,1-L29,,,1-S28,,,,,,,-5.593314564122053,27350.0,27350
1,7,1-S11,1-S18,1-L12,1-S10,Column_13,3909.409912109375,2869.5537500000005,<=,left,None,-5.80495,121289.0,121289
1,8,1-S18,1-S19,1-S21,1-S11,Column_16,592.9970092773438,303.6943750000001,<=,left,None,-5.8100000000000005,120692.0,120692
1,9,1-S19,1-S33,1-S34,1-S18,Column_1,314.00201416015625,385.6485416666667,<=,left,None,-5.71108,11282.0,11282
1,10,1-S33,1-S42,1-L34,1-S19,Column_18,54.871299743652344,288.7987500000001,<=,left,None,-5.77264,7231.0,7231
1,11,1-S42,1-L11,1-L43,1-S33,Column_17,2.917840003967285,149.79785714285717,<=,left,None,-5.84622,3520.0,3520
1,12,1-L11,,,1-S42,,,,,,,-5.621184863155857,520.0,520
1,12,1-L43,,,1-S42,,,,,,,-5.883569485579222,3000.0,3000
1,11,1-L34,,,1-S33,,,,,,,-5.701466276138986,3711.0,3711
1,10,1-S34,1-S35,1-L35,1-S19,Column_16,38.013099670410156,260.9493750000001,<=,left,None,-5.59997,4051.0,4051
1,11,1-S35,1-L20,1-L36,1-S34,Column_16,44.29880142211914,116.24562500000002,<=,left,None,-5.68666,2094.0,2094
1,12,1-L20,,,1-S35,,,,,,,-5.456414200644035,513.0,513
1,12,1-L36,,,1-S35,,,,,,,-5.758295325673173,1581.0,1581
1,11,1-L35,,,1-S34,,,,,,,-5.504679174109033,1957.0,1957
1,9,1-S21,1-S22,1-S23,1-S18,Column_7,238.7689971923828,385.66687500000006,<=,left,None,-5.82016,109410.0,109410
1,10,1-S22,1-L19,1-L23,1-S21,Column_7,582.2509765625,327.28187500000007,<=,left,None,-5.85588,35365.0,35365
1,11,1-L19,,,1-S22,,,,,,,-5.779381225934121,13044.0,13044
1,11,1-L23,,,1-S22,,,,,,,-5.900361315750023,22321.0,22321
1,10,1-S23,1-S29,1-S25,1-S21,Column_18,326.3760070800781,477.8918750000001,<=,left,None,-5.80303,74045.0,74045
1,11,1-S29,1-L22,1-L30,1-S23,Column_0,86.30390167236328,422.20812500000005,<=,left,None,-5.75381,22942.0,22942
1,12,1-L22,,,1-S29,,,,,,,-5.697446023624213,8497.0,8497
1,12,1-L30,,,1-S29,,,,,,,-5.786623252434125,14445.0,14445
1,11,1-S25,1-L24,1-S26,1-S23,Column_9,163.41200256347656,783.9781250000002,<=,left,None,-5.82502,51103.0,51103
1,12,1-L24,,,1-S25,,,,,,,-5.853035857748051,29515.0,29515
1,12,1-S26,1-L26,1-S39,1-S25,Column_14,209.61500549316406,828.57,<=,left,None,-5.78648,21588.0,21588
1,13,1-L26,,,1-S26,,,,,,,-5.676725011898977,4170.0,4170
1,13,1-S39,1-L27,1-L40,1-S26,Column_18,20.98189926147461,3090.1343750000005,<=,left,None,-5.81247,17418.0,17418
1,14,1-L27,,,1-S39,,,,,,,-5.803499800370149,16754.0,16754
1,14,1-L40,,,1-S39,,,,,,,-6.030720686842887,664.0,664
1,8,1-L12,,,1-S11,,,,,,,-4.776107220641901,597.0,597
1,4,1-L8,,,1-S7,,,,,,,8.95915506755815,675.0,675
1,3,1-L5,,,1-S4,,,,,,,28.584918971522338,753.0,753
1,2,1-S1,1-S2,1-S3,1-S0,Column_9,678548992.0,5333.314583333334,<=,left,None,472.052,5034.0,5034
1,3,1-S2,1-L1,1-L3,1-S1,Column_0,273679008.0,1120.42125,<=,left,None,264.788,1650.0,1650
1,4,1-L1,,,1-S2,,,,,,,450.337337869033,705.0,705
1,4,1-L3,,,1-S2,,,,,,,126.07220176876604,945.0,945
1,3,1-S3,1-S5,1-L4,1-S1,Column_10,49984600.0,5956.265625000001,<=,left,None,573.017,3384.0,3384
1,4,1-S5,1-L2,1-S6,1-S3,Column_14,3640740.0,1693.2800000000002,<=,left,None,526.551,1778.0,1778
1,5,1-L2,,,1-S5,,,,,,,554.22839723722,654.0,654
1,5,1-S6,1-L6,1-L7,1-S5,Column_1,11505500.0,1530.6733333333334,<=,left,None,510.025,1124.0,1124
1,6,1-L6,,,1-S6,,,,,,,548.9391264350194,603.0,603
1,6,1-L7,,,1-S6,,,,,,,464.136417454157,521.0,521
1,4,1-L4,,,1-S3,,,,,,,624.1419567691576,1606.0,1606
2,1,2-S0,2-S5,2-S1,,Column_9,2695610112.0,2963.2218750000006,<=,left,None,0.0,0.0,130067
2,2,2-S5,2-S8,2-S6,2-S0,Column_10,2034000.0,2103.861875000001,<=,left,None,-3.43348,419669.0,125043
2,3,2-S8,2-S10,2-S9,2-S5,Column_9,543974.0,1853.5093750000003,<=,left,None,-3.49287,417709.0,123664
2,4,2-S10,2-S12,2-S11,2-S8,Column_17,350313.0,3057.3050000000007,<=,left,None,-3.52339,415792.0,122181
2,5,2-S12,2-S14,2-S13,2-S10,Column_3,53434.30078125,1853.1437500000004,<=,left,None,-3.49933,413961.0,120854
2,6,2-S14,2-S20,2-S15,2-S12,Column_12,19967.80078125,92.06410714285717,<=,left,None,-3.48939,411931.0,119559
2,7,2-S20,2-S31,2-S40,2-S14,Column_10,392.0589904785156,36.90437500000001,<=,left,None,-3.25929,51372.4,8210
2,8,2-S31,2-L0,2-L32,2-S20,Column_18,141.3209991455078,36.749375000000015,<=,left,None,-3.40033,3297.02,1218
2,9,2-L0,,,2-S31,,,,,,,-3.5166939894421065,1366.0049829483032,897
2,9,2-L32,,,2-S31,,,,,,,-3.3164463271475912,1931.0172138214111,321
2,8,2-S40,2-S41,2-L41,2-S20,Column_12,95.0154037475586,70.23437500000001,<=,left,None,-3.24955,48075.4,6992
2,9,2-S41,2-L21,2-L42,2-S40,Column_15,116.49299621582031,38.342678571428586,<=,left,None,-3.2432,44549.4,6140
2,10,2-L21,,,2-S41,,,,,,,-3.259920733468797,30534.26228427887,4137
2,10,2-L42,,,2-S41,,,,,,,-3.2065805853077114,14015.110530853271,2003
2,9,2-L41,,,2-S40,,,,,,,-3.3289655609901443,3526.0348806381226,852
2,7,2-S15,2-S17,2-S16,2-S14,Column_11,4940.81982421875,1688.0758333333335,<=,left,None,-3.52216,360559.0,111349
2,8,2-S17,2-S23,2-S18,2-S15,Column_12,4304.27001953125,262.3768750000001,<=,left,None,-3.51886,358752.0,109976
2,9,2-S23,2-S38,2-S24,2-S17,Column_11,257.99798583984375,216.66687500000003,<=,left,None,-3.56147,182975.0,31682
2,10,2-S38,2-S39,2-L39,2-S23,Column_3,106.81199645996094,113.00562500000001,<=,left,None,-3.56953,148381.0,20819
2,11,2-S39,2-L15,2-L40,2-S38,Column_18,674.3699951171875,109.40875000000001,<=,left,None,-3.54395,33053.3,4773
2,12,2-L15,,,2-S39,,,,,,,-3.564815493732229,29365.24960041046,3983
2,12,2-L40,,,2-S39,,,,,,,-3.3769665050996127,3688.0285387039185,790
2,11,2-L39,,,2-S38,,,,,,,-3.576835234155469,115327.99794864655,16046
2,10,2-S24,2-L24,2-S30,2-S23,Column_10,444.14898681640625,225.37250000000003,<=,left,None,-3.52682,34593.2,10863
2,11,2-L24,,,2-S24,,,,,,,-3.317338596723076,1729.0095129013062,917
2,11,2-S30,2-S32,2-L31,2-S24,Column_7,157.17599487304688,256.67437500000005,<=,left,None,-3.53775,32864.2,9946
2,12,2-S32,2-L25,2-L33,2-S30,Column_15,130.697998046875,253.011875,<=,left,None,-3.51762,23945.2,8146
2,13,2-L25,,,2-S32,,,,,,,-3.5317882958691307,20696.135445594788,7529
2,13,2-L33,,,2-S32,,,,,,,-3.4264468614582952,3249.0267267227173,617
2,12,2-L31,,,2-S30,,,,,,,-3.591425651603007,8919.073838233948,1800
2,9,2-S18,2-S21,2-S19,2-S17,Column_9,5326.22998046875,294.4025000000001,<=,left,None,-3.47448,175777.0,78294
2,10,2-S21,2-S22,2-S25,2-S18,Column_2,298.0450134277344,262.66562500000003,<=,left,None,-3.37828,59706.4,24314
2,11,2-S22,2-L18,2-L23,2-S21,Column_1,592.3289794921875,97.90687500000001,<=,left,None,-3.47001,6007.05,1450
2,12,2-L18,,,2-S22,,,,,,,-3.2904200469657416,2085.0190258026123,328
2,12,2-L23,,,2-S22,,,,,,,-3.5647215379093242,3922.0303506851196,1122
2,11,2-S25,2-S36,2-S26,2-S21,Column_11,208.62600708007812,277.5581250000001,<=,left,None,-3.36796,53699.3,22864
2,12,2-S36,2-S43,2-S44,2-S25,Column_18,127.58100128173828,263.8393750000001,<=,left,None,-3.34498,32225.2,11456
2,13,2-S43,2-L22,2-L44,2-S36,Column_18,80.89340209960938,246.84166666666673,<=,left,None,-3.4355700000000002,3241.02,1064
2,14,2-L22,,,2-S43,,,,,,,-3.3495107823829917,1601.012230873108,369
2,14,2-L44,,,2-S43,,,,,,,-3.5177414356509407,1640.0117778778076,695
2,13,2-S44,2-S51,2-L45,2-S36,Column_0,66.66590118408203,284.28937500000006,<=,left,None,-3.33474,28984.2,10392
2,14,2-S51,2-L37,2-L52,2-S44,Column_0,16.604000091552734,272.5193750000001,<=,left,None,-3.3407299999999998,27516.2,9869
2,15,2-L37,,,2-S51,,,,,,,-3.3215198098015466,15206.105547904968,4818
2,15,2-L52,,,2-S51,,,,,,,-3.364224575048816,12310.073385238647,5051
2,14,2-L45,,,2-S44,,,,,,,-3.220566805010152,1468.0072479248047,523
2,12,2-S26,2-S42,2-S27,2-S25,Column_17,391.2080078125,283.24125,<=,left,None,-3.4023,21474.1,11408
2,13,2-S42,2-L26,2-L43,2-S26,Column_18,82.52359771728516,278.5762500000001,<=,left,None,-3.46922,9089.04,5001
2,14,2-L26,,,2-S42,,,,,,,-3.4093771113127955,3826.0194787979126,1775
2,14,2-L43,,,2-S42,,,,,,,-3.5121387245208315,5263.0208377838135,3226
2,13,2-S27,2-S28,2-S29,2-S26,Column_0,241.6790008544922,291.44687500000003,<=,left,None,-3.35295,12385.1,6407
2,14,2-S28,2-S48,2-L29,2-S27,Column_17,378.0920104980469,290.13625000000013,<=,left,None,-3.30672,7975.03,3810
2,15,2-S48,2-L27,2-L49,2-S28,Column_15,44.6879997253418,287.63437500000003,<=,left,None,-3.2675,6780.03,2958
2,16,2-L27,,,2-S48,,,,,,,-3.3024444378703937,4463.019478797913,2097
2,16,2-L49,,,2-S48,,,,,,,-3.1989709734794016,2317.0131368637085,861
2,15,2-L29,,,2-S28,,,,,,,-3.526639445871246,1195.0022649765015,852
2,14,2-S29,2-L28,2-L30,2-S27,Column_16,198.61900329589844,288.78062500000004,<=,left,None,-3.43588,4410.02,2597
2,15,2-L28,,,2-S29,,,,,,,-3.610979336609237,1023.0027179718018,792
2,15,2-L30,,,2-S29,,,,,,,-3.382069649465174,3387.018572807312,1805
2,10,2-S19,2-L19,2-S33,2-S18,Column_0,421.5799865722656,112.70875000000002,<=,left,None,-3.52395,116071.0,53980
2,11,2-L19,,,2-S19,,,,,,,-3.294805331196731,1435.0117778778076,287
2,11,2-S33,2-S45,2-S34,2-S19,Column_14,128.65499877929688,323.65062500000005,<=,left,None,-3.52679,114636.0,53693
2,12,2-S45,2-S46,2-L46,2-S33,Column_8,64.65750122070312,372.613125,<=,left,None,-3.49004,19100.1,12863
2,13,2-S46,2-S47,2-L47,2-S45,Column_18,56.61050033569336,314.57062500000006,<=,left,None,-3.49995,17471.0,12074
2,14,2-S47,2-L20,2-L48,2-S46,Column_11,53.014801025390625,303.59687500000007,<=,left,None,-3.52478,11210.0,7640
2,15,2-L20,,,2-S47,,,,,,,-3.4773813571409633,4876.019025802612,2853
2,15,2-L48,,,2-S47,,,,,,,-3.5607812281568263,6334.0131368637085,4787
2,14,2-L47,,,2-S46,,,,,,,-3.4549883580144702,6261.017213821411,4434
2,13,2-L46,,,2-S45,,,,,,,-3.3819470421219395,1629.0086069107056,789
2,12,2-S34,2-L34,2-S35,2-S33,Column_11,373.6390075683594,380.05937500000005,<=,left,None,-3.5341,95535.6,40830
2,13,2-L34,,,2-S34,,,,,,,-3.5797540184071948,24547.189352035522,5325
2,13,2-S35,2-S49,2-S37,2-S34,Column_1,136.5489959716797,488.96562500000005,<=,left,None,-3.5182700000000002,70988.4,35505
2,14,2-S49,2-L35,2-S50,2-S35,Column_0,22.230499267578125,299.68687500000004,<=,left,None,-3.49025,25984.1,16905
2,15,2-L35,,,2-S49,,,,,,,-3.40752399743387,1923.0090599060059,915
2,15,2-S50,2-L50,2-L51,2-S49,Column_0,59.547000885009766,379.22875000000005,<=,left,None,-3.49674,24061.1,15990
2,16,2-L50,,,2-S50,,,,,,,-3.590353837038239,2079.0067949295044,1386
2,16,2-L51,,,2-S50,,,,,,,-3.487742766006583,21982.085163116455,14604
2,14,2-S37,2-L36,2-S52,2-S35,Column_9,116.62100219726562,524.0450000000001,<=,left,None,-3.53438,45004.3,18600
2,15,2-L36,,,2-S37,,,,,,,-3.5907932251146035,7582.058889389038,1975
2,15,2-S52,2-S53,2-L53,2-S37,Column_0,6.853099822998047,999.8853571428573,<=,left,None,-3.52287,37422.2,16625
2,16,2-S53,2-L38,2-L54,2-S52,Column_16,190.98399353027344,785.5668750000003,<=,left,None,-3.51245,28072.2,9319
2,17,2-L38,,,2-S53,,,,,,,-3.53783949834263,19350.1540184021,3579
2,17,2-L54,,,2-S53,,,,,,,-3.4557810868188787,8722.034880638123,5740
2,16,2-L53,,,2-S52,,,,,,,-3.553808275438992,9350.022196769714,7306
2,8,2-S16,2-L16,2-L17,2-S15,Column_9,5375.06005859375,1708.5552678571432,<=,left,None,-4.17615,1807.0,1373
2,9,2-L16,,,2-S16,,,,,,,-5.040465778946228,695.003170967102,443
2,9,2-L17,,,2-S16,,,,,,,-3.632381522435137,1112.0018119812012,930
2,6,2-S13,2-L13,2-L14,2-S12,Column_3,56257.69921875,3057.4412500000003,<=,left,None,-5.51563,2030.01,1295
2,7,2-L13,,,2-S13,,,,,,,-3.7887061305732317,1201.0027179718018,641
2,7,2-L14,,,2-S13,,,,,,,-8.010805296741399,829.0027179718018,654
2,5,2-S11,2-L11,2-L12,2-S10,Column_12,214486.0,1525.4991666666667,<=,left,None,-8.95761,1831.01,1327
2,6,2-L11,,,2-S11,,,,,,,-5.491907467397116,1104.0067949295044,635
2,6,2-L12,,,2-S11,,,,,,,-14.2075377292688,727.0004529953003,692
2,4,2-S9,2-L9,2-L10,2-S8,Column_12,1076120.0,1844.436160714286,<=,left,None,3.12443,1917.0,1483
2,5,2-L9,,,2-S9,,,,,,,15.75546700978549,676.0022649765015,459
2,5,2-L10,,,2-S9,,,,,,,-3.7622864958308178,1241.0022649765015,1024
2,3,2-S6,2-L6,2-L7,2-S5,Column_8,4189400.0,2104.7112500000007,<=,left,None,9.22012,1960.0,1379
2,4,2-L6,,,2-S6,,,,,,,32.833624588680074,730.0013589859009,590
2,4,2-L7,,,2-S6,,,,,,,-4.807856442647427,1230.003170967102,789
2,2,2-S1,2-S2,2-S3,2-S0,Column_10,288647008.0,5330.631339285715,<=,left,None,286.519,5031.0,5024
2,3,2-S2,2-L1,2-L3,2-S1,Column_16,159408000.0,1227.5295833333337,<=,left,None,160.136,1802.0,1795
2,4,2-L1,,,2-S2,,,,,,,289.22396518288406,813.0,813
2,4,2-L3,,,2-S2,,,,,,,53.85708753091246,989.0,982
2,3,2-S3,2-S4,2-S7,2-S1,Column_17,14196200.0,5345.743750000001,<=,left,None,356.986,3229.0,3229
2,4,2-S4,2-L2,2-L5,2-S3,Column_18,11329200.0,1057.5018750000002,<=,left,None,328.425,1515.0,1515
2,5,2-L2,,,2-S4,,,,,,,364.94859879050836,720.0,720
2,5,2-L5,,,2-S4,,,,,,,294.97904315025016,795.0,795
2,4,2-S7,2-L4,2-L8,2-S3,Column_17,1666280.0,5986.446250000001,<=,left,None,382.049,1714.0,1714
2,5,2-L4,,,2-S7,,,,,,,362.5730389565976,647.0,647
2,5,2-L8,,,2-S7,,,,,,,393.54981687960844,1067.0,1067
3,1,3-S0,3-S1,3-S4,,Column_10,1015099968.0,5330.631339285715,<=,left,None,0.0,0.0,127477
3,2,3-S1,3-S8,3-S2,3-S0,Column_9,113125000.0,2963.2218750000006,<=,left,None,-1.72316,421218.0,124093
3,3,3-S8,3-S10,3-S9,3-S1,Column_11,1145300.0,2074.4456250000007,<=,left,None,-2.14651,419414.0,122289
3,4,3-S10,3-S11,3-L11,3-S8,Column_9,193090.0,1853.5093750000003,<=,left,None,-2.0996,417247.0,121249
3,5,3-S11,3-S12,3-L12,3-S10,Column_5,77249.8984375,1853.8037500000003,<=,left,None,-2.11791,415307.0,120373
3,6,3-S12,3-S13,3-L13,3-S11,Column_16,19428.19921875,1847.0118750000006,<=,left,None,-2.10664,413489.0,119598
3,7,3-S13,3-S19,3-S14,3-S12,Column_3,7260.56982421875,77.67312500000001,<=,left,None,-2.11274,411388.0,118855
3,8,3-S19,3-L0,3-S47,3-S13,Column_12,239.67999267578125,37.008125000000014,<=,left,None,-1.97088,49405.4,8490
3,9,3-L0,,,3-S19,,,,,,,-2.061757762186635,4466.0317096710205,1414
3,9,3-S47,3-S59,3-L48,3-S19,Column_17,60.19490051269531,92.07770833333335,<=,left,None,-1.96181,44939.4,7076
