tree_index,node_depth,node_index,left_child,right_child,parent_index,split_feature,split_gain,threshold,decision_type,missing_direction,missing_type,value,weight,count
0,15,0-L183,,,0-S182,,,,,,,12.595072539506154,635.0,635
0,12,0-S124,0-S133,0-S125,0-S123,Column_10,960.3660278320312,216.94145833333337,<=,left,None,12.5133,44347.0,44347
0,13,0-S133,0-S150,0-L134,0-S124,Column_1,403.7799987792969,217.96375000000003,<=,left,None,12.4808,12671.0,12671
0,14,0-S150,0-L124,0-L151,0-S133,Column_18,115.927001953125,178.37000000000003,<=,left,None,12.4741,11828.0,11828
0,15,0-L124,,,0-S150,,,,,,,12.456776817446386,4786.0,4786
0,15,0-L151,,,0-S150,,,,,,,12.485885149289594,7042.0,7042
0,14,0-L134,,,0-S133,,,,,,,12.574748677434542,843.0,843
0,13,0-S125,0-L125,0-S151,0-S124,Column_0,1089.449951171875,184.63062500000004,<=,left,None,12.526299999999999,31676.0,31676
0,14,0-L125,,,0-S125,,,,,,,12.685476202274462,815.0,815
0,14,0-S151,0-L126,0-L152,0-S125,Column_18,113.61900329589844,242.939375,<=,left,None,12.5221,30861.0,30861
0,15,0-L126,,,0-S151,,,,,,,12.535802234952971,8901.0,8901
0,15,0-L152,,,0-S151,,,,,,,12.516493839927008,21960.0,21960
0,11,0-S131,0-S174,0-S140,0-S116,Column_0,459.6310119628906,261.11875000000003,<=,left,None,12.4658,38485.0,38485
0,12,0-S174,0-L117,0-L175,0-S131,Column_1,21.18120002746582,237.99062500000005,<=,left,None,12.551,1209.0,1209
0,13,0-L117,,,0-S174,,,,,,,12.569839264900892,692.0,692
0,13,0-L175,,,0-S174,,,,,,,12.525906170952194,517.0,517
0,12,0-S140,0-S146,0-S162,0-S131,Column_18,178.52999877929688,279.57250000000005,<=,left,None,12.4631,37276.0,37276
0,13,0-S146,0-S147,0-S172,0-S140,Column_18,127.36000061035156,264.8293750000001,<=,left,None,12.4603,34513.0,34513
0,14,0-S147,0-L132,0-L148,0-S146,Column_18,180.63499450683594,127.35625000000002,<=,left,None,12.4829,4470.0,4470
0,15,0-L132,,,0-S147,,,,,,,12.446829473288416,1724.0,1724
0,15,0-L148,,,0-S147,,,,,,,12.505634038997567,2746.0,2746
0,14,0-S172,0-L147,0-L173,0-S146,Column_0,29.952199935913086,276.8079166666667,<=,left,None,12.4569,30043.0,30043
0,15,0-L147,,,0-S172,,,,,,,12.453957213066433,22353.0,22353
0,15,0-L173,,,0-S172,,,,,,,12.465460255794627,7690.0,7690
0,13,0-S162,0-L141,0-L163,0-S140,Column_15,70.03959655761719,285.41062500000004,<=,left,None,12.4979,2763.0,2763
0,14,0-L141,,,0-S162,,,,,,,12.485272517604713,2140.0,2140
0,14,0-L163,,,0-S162,,,,,,,12.541469293234186,623.0,623
0,9,0-S113,0-L113,0-S141,0-S112,Column_13,3470.5,240.501875,<=,left,None,12.6783,1570.0,1570
0,10,0-L113,,,0-S113,,,,,,,12.968027644705689,530.0,530
0,10,0-S141,0-L114,0-L142,0-S113,Column_7,170.02999877929688,265.60187500000006,<=,left,None,12.5307,1040.0,1040
0,11,0-L114,,,0-S141,,,,,,,12.588223650355998,521.0,521
0,11,0-L142,,,0-S141,,,,,,,12.473049298656791,519.0,519
0,6,0-S90,0-S117,0-L91,0-S89,Column_13,17613.099609375,275.85312500000003,<=,left,None,12.7889,2910.0,2910
0,7,0-S117,0-S118,0-L118,0-S90,Column_6,2101.580078125,450.57,<=,left,None,12.6281,2383.0,2383
0,8,0-S118,0-L90,0-L119,0-S117,Column_17,1855.5,240.45312500000003,<=,left,None,12.7306,1476.0,1476
0,9,0-L90,,,0-S118,,,,,,,12.859130555027868,880.0,880
0,9,0-L119,,,0-S118,,,,,,,12.540997648771215,596.0,596
0,8,0-L118,,,0-S117,,,,,,,12.461347328601343,907.0,907
0,7,0-L91,,,0-S90,,,,,,,13.51600474433128,527.0,527
0,5,0-S40,0-L40,0-S47,0-S39,Column_14,209807.0,157.52375000000004,<=,left,None,12.7967,58632.0,58632
0,6,0-L40,,,0-S40,,,,,,,15.589175273828467,515.0,515
0,6,0-S47,0-S51,0-S61,0-S40,Column_0,147392.0,489.46812500000004,<=,left,None,12.772,58117.0,58117
0,7,0-S51,0-L41,0-S57,0-S47,Column_18,104469.0,165.45330357142862,<=,left,None,12.7373,56726.0,56726
0,8,0-L41,,,0-S51,,,,,,,14.699844581622694,519.0,519
0,8,0-S57,0-L52,0-S68,0-S51,Column_12,64315.5,252.93732142857144,<=,left,None,12.7192,56207.0,56207
0,9,0-L52,,,0-S57,,,,,,,14.146676368698074,603.0,603
0,9,0-S68,0-S74,0-S82,0-S57,Column_16,44424.30078125,372.9956250000001,<=,left,None,12.7037,55604.0,55604
0,10,0-S74,0-L58,0-S87,0-S68,Column_15,24768.80078125,245.81500000000003,<=,left,None,12.6789,53466.0,53466
0,11,0-L58,,,0-S74,,,,,,,13.640879747257756,512.0,512
0,11,0-S87,0-S88,0-S92,0-S74,Column_7,13829.2998046875,287.51625000000007,<=,left,None,12.669599999999999,52954.0,52954
0,12,0-S88,0-S103,0-L89,0-S87,Column_15,68835.6015625,296.78187500000007,<=,left,None,12.8373,8052.0,8052
0,13,0-S103,0-S159,0-S104,0-S88,Column_17,7213.52001953125,281.9581250000001,<=,left,None,12.7259,7489.0,7489
0,14,0-S159,0-L75,0-L160,0-S103,Column_5,74.44309997558594,283.1218750000001,<=,left,None,12.5073,2099.0,2099
0,15,0-L75,,,0-S159,,,,,,,12.535652636682684,1024.0,1024
0,15,0-L160,,,0-S159,,,,,,,12.480292473901429,1075.0,1075
0,14,0-S104,0-L104,0-L105,0-S103,Column_10,12943.2001953125,283.13000000000005,<=,left,None,12.8111,5390.0,5390
0,15,0-L104,,,0-S104,,,,,,,13.404729592207932,627.0,627
0,15,0-L105,,,0-S104,,,,,,,12.732927395428687,4763.0,4763
0,13,0-L89,,,0-S88,,,,,,,14.319232029709616,563.0,563
0,12,0-S92,0-S111,0-S93,0-S87,Column_15,11042.599609375,306.70312500000006,<=,left,None,12.6395,44902.0,44902
0,13,0-S111,0-S119,0-S142,0-S92,Column_15,3534.929931640625,289.99937500000004,<=,left,None,12.5429,15154.0,15154
0,14,0-S119,0-L88,0-L120,0-S111,Column_9,1581.7900390625,296.4725,<=,left,None,12.6287,5762.0,5762
0,15,0-L88,,,0-S119,,,,,,,12.60463885513131,5197.0,5197
0,15,0-L120,,,0-S119,,,,,,,12.850060142413884,565.0,565
0,14,0-S142,0-L112,0-L143,0-S111,Column_6,160.80499267578125,311.87875,<=,left,None,12.4903,9392.0,9392
0,15,0-L112,,,0-S142,,,,,,,12.485303650845434,8771.0,8771
0,15,0-L143,,,0-S142,,,,,,,12.560484559054908,621.0,621
0,13,0-S93,0-L93,0-S94,0-S92,Column_3,37872.19921875,267.22312500000004,<=,left,None,12.6887,29748.0,29748
0,14,0-L93,,,0-S93,,,,,,,13.87242917378385,513.0,513
0,14,0-S94,0-L94,0-L95,0-S93,Column_5,18516.80078125,309.22687500000006,<=,left,None,12.6679,29235.0,29235
0,15,0-L94,,,0-S94,,,,,,,13.152665457695818,1447.0,1447
0,15,0-L95,,,0-S94,,,,,,,12.642675200667801,27788.0,27788
0,10,0-S82,0-S83,0-L83,0-S68,Column_4,15788.599609375,356.5481250000001,<=,left,None,13.3249,2138.0,2138
0,11,0-S83,0-L69,0-L84,0-S82,Column_18,30375.099609375,524.174375,<=,left,None,13.1016,1584.0,1584
0,12,0-L69,,,0-S83,,,,,,,12.618709044629457,972.0,972
0,12,0-L84,,,0-S83,,,,,,,13.868547832203207,612.0,612
0,11,0-L83,,,0-S82,,,,,,,13.963515311820872,554.0,554
0,7,0-S61,0-L48,0-L62,0-S47,Column_16,56392.69921875,318.7312500000001,<=,left,None,14.1852,1391.0,1391
0,8,0-L48,,,0-S61,,,,,,,15.2116321222304,593.0,593
0,8,0-L62,,,0-S61,,,,,,,13.422501535297739,798.0,798
0,4,0-S30,0-L24,0-S37,0-S23,Column_18,435669.0,251.2052083333334,<=,left,None,13.368,26691.0,26691
0,5,0-L24,,,0-S30,,,,,,,17.026804911674155,614.0,614
0,5,0-S37,0-S38,0-S55,0-S30,Column_8,298844.0,405.25000000000006,<=,left,None,13.2819,26077.0,26077
0,6,0-S38,0-S59,0-S72,0-S37,Column_3,246613.0,391.84487500000006,<=,left,None,13.9716,8280.0,8280
0,7,0-S59,0-S91,0-S71,0-S38,Column_18,59666.5,391.5606250000001,<=,left,None,13.3704,5085.0,5085
0,8,0-S91,0-S99,0-S135,0-S59,Column_5,12864.2998046875,385.998125,<=,left,None,13.1151,3949.0,3949
0,9,0-S99,0-L31,0-S100,0-S91,Column_17,8969.76953125,373.31750000000005,<=,left,None,13.2792,2766.0,2766
0,10,0-L31,,,0-S99,,,,,,,12.927817178277774,931.0,931
0,10,0-S100,0-L100,0-L101,0-S99,Column_3,11472.2998046875,379.92750000000007,<=,left,None,13.4575,1835.0,1835
0,11,0-L100,,,0-S100,,,,,,,13.840304653773972,829.0,829
0,11,0-L101,,,0-S100,,,,,,,13.142058608480948,1006.0,1006
0,9,0-S135,0-L92,0-L136,0-S91,Column_17,258.1910095214844,385.89785714285716,<=,left,None,12.7315,1183.0,1183
0,10,0-L92,,,0-S135,,,,,,,12.798794460392156,579.0,579
0,10,0-L136,,,0-S135,,,,,,,12.667210268795948,604.0,604
0,8,0-S71,0-L60,0-L72,0-S59,Column_15,38339.1015625,398.6741964285715,<=,left,None,14.258,1136.0,1136
0,9,0-L60,,,0-S71,,,,,,,15.135054753119507,521.0,521
0,9,0-L72,,,0-S71,,,,,,,13.514935720743736,615.0,615
0,7,0-S72,0-L39,0-S75,0-S38,Column_18,36739.0,385.7633928571429,<=,left,None,14.9284,3195.0,3195
0,8,0-L39,,,0-S72,,,,,,,13.920352958809039,573.0,573
0,8,0-S75,0-S76,0-L76,0-S72,Column_1,23938.0,405.5118750000001,<=,left,None,15.1487,2622.0,2622
0,9,0-S76,0-L73,0-L77,0-S75,Column_5,23367.0,399.0112500000001,<=,left,None,15.3816,2005.0,2005
0,10,0-L73,,,0-S76,,,,,,,15.803278850490532,1120.0,1120
0,10,0-L77,,,0-S76,,,,,,,14.847851984707136,885.0,885
0,9,0-L76,,,0-S75,,,,,,,14.39172899877119,617.0,617
0,6,0-S55,0-S67,0-S56,0-S37,Column_0,75438.3984375,477.69687500000003,<=,left,None,12.961,17797.0,17797
0,7,0-S67,0-S78,0-S70,0-S55,Column_17,47068.8984375,457.45750000000004,<=,left,None,12.8709,16190.0,16190
0,8,0-S78,0-L38,0-S95,0-S67,Column_0,20842.80078125,299.68687500000004,<=,left,None,12.758,13196.0,13196
0,9,0-L38,,,0-S78,,,,,,,13.53357482062772,637.0,637
0,9,0-S95,0-S105,0-S101,0-S78,Column_15,10401.7998046875,405.394375,<=,left,None,12.7187,12559.0,12559
0,10,0-S105,0-L79,0-L106,0-S95,Column_10,6269.080078125,411.6243750000001,<=,left,None,13.1303,1084.0,1084
0,11,0-L79,,,0-S105,,,,,,,12.809931147463772,565.0,565
0,11,0-L106,,,0-S105,,,,,,,13.479107590769612,519.0,519
0,10,0-S101,0-S106,0-L102,0-S95,Column_8,7847.64013671875,457.57562500000006,<=,left,None,12.6798,11475.0,11475
0,11,0-S106,0-S144,0-S107,0-S101,Column_17,5476.4599609375,416.89187499999997,<=,left,None,12.6546,10951.0,10951
0,12,0-S144,0-L96,0-L145,0-S106,Column_9,137.0399932861328,416.86000000000007,<=,left,None,12.4771,2571.0,2571
0,13,0-L96,,,0-S144,,,,,,,12.460028989389773,2030.0,2030
0,13,0-L145,,,0-S144,,,,,,,12.541299190790758,541.0,541
0,12,0-S107,0-S108,0-S109,0-S106,Column_10,14797.0,427.4487500000001,<=,left,None,12.7091,8380.0,8380
0,13,0-S108,0-L107,0-L109,0-S107,Column_18,15051.7001953125,422.09937500000007,<=,left,None,12.9875,2562.0,2562
0,14,0-L107,,,0-S108,,,,,,,12.650597519367816,1281.0,1281
0,14,0-L109,,,0-S108,,,,,,,13.324360463586732,1281.0,1281
0,13,0-S109,0-S120,0-L110,0-S107,Column_11,5757.7001953125,451.6312500000001,<=,left,None,12.586500000000001,5818.0,5818
0,14,0-S120,0-L108,0-L121,0-S109,Column_3,1408.68994140625,432.00562500000007,<=,left,None,12.5276,4924.0,4924
0,15,0-L108,,,0-S120,,,,,,,12.658248516528882,1210.0,1210
0,15,0-L121,,,0-S120,,,,,,,12.485076307234777,3714.0,3714
0,14,0-L110,,,0-S109,,,,,,,12.911223120833753,894.0,894
0,11,0-L102,,,0-S101,,,,,,,13.20537016699366,524.0,524
0,8,0-S70,0-S96,0-L71,0-S67,Column_0,40376.80078125,466.251875,<=,left,None,13.3683,2994.0,2994
0,9,0-S96,0-L68,0-S97,0-S70,Column_2,9659.509765625,427.38687500000003,<=,left,None,13.7249,2012.0,2012
0,10,0-L68,,,0-S96,,,,,,,14.194246984615312,596.0,596
0,10,0-S97,0-L97,0-L98,0-S96,Column_10,13353.099609375,457.99375000000003,<=,left,None,13.5273,1416.0,1416
0,11,0-L97,,,0-S97,,,,,,,12.99028180142645,548.0,548
0,11,0-L98,,,0-S97,,,,,,,13.866474493953627,868.0,868
0,9,0-L71,,,0-S70,,,,,,,12.637865766151366,982.0,982
0,7,0-S56,0-L56,0-S114,0-S55,Column_17,92796.6015625,427.0481250000001,<=,left,None,13.8691,1607.0,1607
0,8,0-L56,,,0-S56,,,,,,,15.331021324182746,551.0,551
0,8,0-S114,0-L57,0-L115,0-S56,Column_15,2874.85009765625,467.1206250000001,<=,left,None,13.1064,1056.0,1056
0,9,0-L57,,,0-S114,,,,,,,13.332847408697992,535.0,535
0,9,0-L115,,,0-S114,,,,,,,12.873911469603,521.0,521
0,3,0-S10,0-S12,0-S14,0-S8,Column_9,5591800.0,908.0818750000002,<=,left,None,15.9504,43155.0,43155
0,4,0-S12,0-S17,0-S29,0-S10,Column_18,3381820.0,702.4579464285715,<=,left,None,15.3756,38122.0,38122
0,5,0-S17,0-S19,0-S18,0-S12,Column_18,1408700.0,391.5606250000001,<=,left,None,16.2767,25863.0,25863
0,6,0-S19,0-L9,0-S28,0-S17,Column_1,1654740.0,416.93687500000004,<=,left,None,19.8222,1997.0,1997
0,7,0-L9,,,0-S19,,,,,,,13.325696772166248,549.0,549
0,7,0-S28,0-L20,0-L29,0-S19,Column_16,486140.0,331.91625000000005,<=,left,None,22.2853,1448.0,1448
0,8,0-L20,,,0-S28,,,,,,,19.72789025113518,721.0,721
0,8,0-L29,,,0-S28,,,,,,,24.821089669892597,727.0,727
0,6,0-S18,0-L18,0-S26,0-S17,Column_0,3500240.0,314.529375,<=,left,None,15.98,23866.0,23866
0,7,0-L18,,,0-S18,,,,,,,27.14677484802447,530.0,530
0,7,0-S26,0-S27,0-L27,0-S18,Column_0,565561.0,947.9756250000002,<=,left,None,15.7264,23336.0,23336
0,8,0-S27,0-L19,0-S32,0-S26,Column_5,546405.0,431.95125,<=,left,None,15.5934,22486.0,22486
0,9,0-L19,,,0-S27,,,,,,,20.0455083504104,520.0,520
0,9,0-S32,0-S33,0-S34,0-S27,Column_18,397001.0,575.5581250000001,<=,left,None,15.488,21966.0,21966
0,10,0-S33,0-S58,0-S41,0-S32,Column_1,1225590.0,523.658125,<=,left,None,16.0041,12459.0,12459
0,11,0-S58,0-S60,0-L59,0-S33,Column_18,59749.5,524.174375,<=,left,None,14.6662,6415.0,6415
0,12,0-S60,0-S81,0-S69,0-S58,Column_7,58134.5,504.2568750000001,<=,left,None,14.5335,5843.0,5843
0,13,0-S81,0-L28,0-S84,0-S60,Column_7,18633.80078125,488.9240178571429,<=,left,None,14.8849,3557.0,3557
0,14,0-L28,,,0-S81,,,,,,,15.370459976150205,1068.0,1068
0,14,0-S84,0-L82,0-L85,0-S81,Column_7,14878.0,496.5268750000001,<=,left,None,14.6766,2489.0,2489
0,15,0-L82,,,0-S84,,,,,,,14.342075829392849,1264.0,1264
0,15,0-L85,,,0-S84,,,,,,,15.02166493901454,1225.0,1225
0,13,0-S69,0-L61,0-L70,0-S60,Column_7,44001.6015625,512.2181250000001,<=,left,None,13.9867,2286.0,2286
0,14,0-L61,,,0-S69,,,,,,,13.394418915028181,1176.0,1176
0,14,0-L70,,,0-S69,,,,,,,14.61428142527134,1110.0,1110
0,12,0-L59,,,0-S58,,,,,,,16.02164899873756,572.0,572
0,11,0-S41,0-S43,0-S42,0-S33,Column_0,208072.0,585.5716666666668,<=,left,None,17.424,6044.0,6044
0,12,0-S43,0-S44,0-L44,0-S41,Column_18,309593.0,563.4543750000001,<=,left,None,16.9923,4721.0,4721
0,13,0-S44,0-S45,0-S46,0-S43,Column_16,189537.0,535.5818750000001,<=,left,None,17.5534,3781.0,3781
0,14,0-S45,0-L34,0-L46,0-S44,Column_17,216336.0,524.4712500000002,<=,left,None,16.5201,1798.0,1798
0,15,0-L34,,,0-S45,,,,,,,18.209192118217533,807.0,807
0,15,0-L46,,,0-S45,,,,,,,15.144443723922294,991.0,991
0,14,0-S46,0-L45,0-L47,0-S44,Column_16,169823.0,550.73,<=,left,None,18.4903,1983.0,1983
0,15,0-L45,,,0-S46,,,,,,,19.80987915909264,966.0,966
0,15,0-L47,,,0-S46,,,,,,,17.23676280674316,1017.0,1017
0,13,0-L44,,,0-S43,,,,,,,14.735327273729336,940.0,940
0,12,0-S42,0-L42,0-L43,0-S41,Column_13,639658.0,563.538125,<=,left,None,18.9643,1323.0,1323
0,13,0-L42,,,0-S42,,,,,,,16.107539870357225,706.0,706
0,13,0-L43,,,0-S42,,,,,,,22.232737861425342,617.0,617
0,10,0-S34,0-S65,0-S48,0-S32,Column_8,655089.0,635.3262500000002,<=,left,None,14.8117,9507.0,9507
0,11,0-S65,0-S66,0-S73,0-S34,Column_18,51202.3984375,613.1431250000002,<=,left,None,13.7894,5325.0,5325
0,12,0-S66,0-S86,0-L67,0-S65,Column_17,63293.8984375,598.054375,<=,left,None,13.497,3646.0,3646
0,13,0-S86,0-L33,0-L87,0-S66,Column_3,14579.2998046875,585.8506250000002,<=,left,None,13.889,2500.0,2500
